date,t,GRU,CNN
2019-07-17 19:00:00,122270.0,118660.82472685182,120576.53740466826
2019-07-17 20:00:00,122183.0,119749.4802230067,119255.70642882152
2019-07-17 21:00:00,117177.0,122448.05051890537,115922.88863390168
2019-07-17 22:00:00,108132.0,124059.2476173568,109856.9633606186
2019-07-17 23:00:00,102169.0,126331.21964622254,105110.76690645567
2019-07-18 00:00:00,104853.0,126806.76006986,104446.82407767883
2019-07-18 01:00:00,109007.0,128341.13596263729,107238.22686399789
2019-07-18 02:00:00,111637.0,128421.56464719736,109614.24300973392
2019-07-18 03:00:00,109893.0,126938.74387243336,108620.95338124235
2019-07-18 04:00:00,105014.0,124326.5926700872,105192.08445351024
2019-07-18 05:00:00,100713.0,121640.99704227933,101834.65393070657
2019-07-18 06:00:00,98104.0,117283.16097565852,99513.44845893043
2019-07-18 07:00:00,96654.0,110830.1854782564,98235.72607885119
2019-07-18 08:00:00,95451.0,111222.01468090503,98188.64921460398
2019-07-18 09:00:00,99699.0,115400.51077094274,98753.26714347054
2019-07-18 10:00:00,101785.0,122382.8986009146,101176.63049556005
2019-07-18 11:00:00,104258.0,123753.60603743228,106227.46025470311
2019-07-18 12:00:00,112295.0,120734.18754427196,112550.74653311737
2019-07-18 13:00:00,119911.0,116705.42693230818,118587.11737950443
2019-07-18 14:00:00,123507.0,111909.17343871636,123190.52788771405
2019-07-18 15:00:00,125100.0,111204.60872889483,125526.96485498549
2019-07-18 16:00:00,124605.0,114977.9386150586,125789.37775354309
2019-07-18 17:00:00,124083.0,113780.52714938411,125373.66306271194
2019-07-18 18:00:00,122327.0,108605.6940118126,125096.83503368724
2019-07-18 19:00:00,122539.0,101847.71259433992,123688.50830596524
2019-07-18 20:00:00,123226.0,96659.56323536822,120466.68911693965
2019-07-18 21:00:00,117122.0,96475.31912002094,115662.57572989266
2019-07-18 22:00:00,106694.0,98185.4569138111,110058.46823539253
2019-07-18 23:00:00,102618.0,100660.64931161364,105740.786424731
2019-07-19 00:00:00,103021.0,101276.52349022332,105169.3664705684
2019-07-19 01:00:00,106523.0,103562.59379886863,107822.18302711996
2019-07-19 02:00:00,109010.0,107758.57564296726,110036.40386224208
2019-07-19 03:00:00,106719.0,110039.75489711332,108824.27744811623
2019-07-19 04:00:00,102069.0,106818.596347674,105072.33982414841
2019-07-19 05:00:00,97185.0,101688.7990350664,101446.63789136901
2019-07-19 06:00:00,98296.0,97465.74641965078,98737.17596111588
2019-07-19 07:00:00,98589.0,96513.612122837,97493.52790699554
