date,t,GRU,CNN
2019-10-23 17:00:00,144152.0,139509.32275930492,142534.63607630727
2019-10-23 17:15:00,142367.0,143611.40802764316,140031.92002729047
2019-10-23 17:30:00,141073.0,143339.9216412983,136480.79200698028
2019-10-23 17:45:00,138639.0,141352.49737810454,132801.31535905812
2019-10-23 18:00:00,133702.0,136548.30696169005,129323.6593848771
2019-10-23 18:15:00,126750.0,129972.63882133686,125848.2312718529
2019-10-23 18:30:00,118514.0,122866.65440201748,121983.18597981735
2019-10-23 18:45:00,110778.0,116174.26610918586,117284.80591798804
2019-10-23 19:00:00,107333.0,110498.85418499222,112010.87811816244
2019-10-23 19:15:00,105781.0,106824.87919967053,107740.27953179146
2019-10-23 19:30:00,104990.0,105477.95872071208,105538.57997633558
2019-10-23 19:45:00,104372.0,105685.86343014643,105115.972937207
2019-10-23 20:00:00,105812.0,106290.29574515882,105460.07784145468
2019-10-23 20:15:00,106077.0,106491.63200342568,105287.99909788583
2019-10-23 20:30:00,104391.0,106136.57497612652,104549.68822836634
2019-10-23 20:45:00,103159.0,105263.1109425432,103637.07365543846
2019-10-23 21:00:00,103200.0,104336.03312973103,102968.06138936398
2019-10-23 21:15:00,103090.0,103663.6925339111,102567.44286616017
2019-10-23 21:30:00,102661.0,103276.31739893118,102125.50587348682
2019-10-23 21:45:00,101883.0,102905.1560002308,101715.08182232345
2019-10-23 22:00:00,100849.0,102444.37618136176,101316.0200511076
2019-10-23 22:15:00,100132.0,102037.70749784065,100958.89573079476
2019-10-23 22:30:00,99630.0,101784.01049684203,100786.33870507113
2019-10-23 22:45:00,99421.0,101636.42567427532,100719.45839972424
2019-10-23 23:00:00,99494.0,101627.34343672244,100713.56633141532
2019-10-23 23:15:00,99753.0,101767.76693244072,100816.02517621199
2019-10-23 23:30:00,100055.0,101899.7720936923,100972.55363836185
2019-10-23 23:45:00,100313.0,102018.42355252212,101141.35746048746
2019-10-24 00:00:00,100534.0,102091.6648425579,101399.5493832548
2019-10-24 00:15:00,100713.0,102163.42041128024,101688.58191244055
2019-10-24 00:30:00,100711.0,102152.74445040492,101822.96023946124
