date,t,GRU,CNN
2019-07-17 19:00:00,128523.0,150503.03556482636,128243.25781363055
2019-07-17 19:15:00,125067.0,148730.4765836533,128858.77501427123
2019-07-17 19:30:00,127703.0,136204.56344758897,128147.76550372703
2019-07-17 19:45:00,127086.0,127236.701111655,127232.77026531757
2019-07-17 20:00:00,125818.0,108843.26866481906,125857.70790477176
2019-07-17 20:15:00,122352.0,92872.47071990136,124102.75990121526
2019-07-17 20:30:00,120395.0,91372.41294680993,122451.16281124916
2019-07-17 20:45:00,114057.0,91260.27357436653,120328.1918244597
2019-07-17 21:00:00,114213.0,91316.86035056636,117178.26248189979
2019-07-17 21:15:00,111945.0,91333.23953770452,113451.58253849475
2019-07-17 21:30:00,106692.0,91336.80398205396,109657.08238179653
2019-07-17 21:45:00,101139.0,91337.53060937414,105830.3434976736
2019-07-17 22:00:00,103112.0,91337.66916093776,102739.09144516978
2019-07-17 22:15:00,99158.0,91337.69306472626,100123.5884785177
2019-07-17 22:30:00,96404.0,91337.69643171928,97829.19488691221
2019-07-17 22:45:00,95640.0,91337.6966162972,95991.03133589248
2019-07-17 23:00:00,93386.0,91337.69641606828,94494.9718544086
2019-07-17 23:15:00,89280.0,91337.6960963817,93161.62886846047
2019-07-17 23:30:00,91459.0,91337.69548481757,92059.56997143273
2019-07-17 23:45:00,90025.0,91337.69423493596,91188.88750408273
2019-07-18 00:00:00,91008.0,91337.69154424492,90434.17196331841
2019-07-18 00:15:00,90859.0,91337.69561732118,89730.66902422562
2019-07-18 00:30:00,90938.0,91337.42102285897,89081.53903842029
2019-07-18 00:45:00,90791.0,91346.86051504406,88678.4363352234
2019-07-18 01:00:00,89797.0,91082.3635995529,88611.86278529916
2019-07-18 01:15:00,88052.0,101934.48095829684,88833.76318552365
2019-07-18 01:30:00,88253.0,112987.02051905,89147.00815957063
2019-07-18 01:45:00,89530.0,123886.16602351551,89345.81219766987
2019-07-18 02:00:00,88316.0,136009.18462261563,89440.67814667596
2019-07-18 02:15:00,90942.0,135930.92106621398,89437.94463018532
2019-07-18 02:30:00,88066.0,136012.98686726432,89624.7597683473
2019-07-18 02:45:00,89575.0,126066.2508715478,90037.6607960518
2019-07-18 03:00:00,90356.0,116910.618233347,90650.6890096289
2019-07-18 03:15:00,89938.0,107666.22659217118,91536.23964164668
2019-07-18 03:30:00,91727.0,98051.3282029856,92443.1704957639
2019-07-18 03:45:00,93868.0,97990.10260400656,93444.17117930841
2019-07-18 04:00:00,95793.0,97984.8028270808,94735.17566747357
2019-07-18 04:15:00,96122.0,97985.80084774064,96338.64154128292
2019-07-18 04:30:00,101388.0,97987.02404696828,98228.36113214048
2019-07-18 04:45:00,102506.0,97987.7375497787,100579.83196062405
