date,t,GRU,CNN
2019-07-17 19:00:00,121889.0,122231.1126371486,88975.6363973932
2019-07-17 19:15:00,121885.0,121954.52696943987,105747.68475404513
2019-07-17 19:30:00,123006.0,121263.19943110166,110994.2188326143
2019-07-17 19:45:00,120990.0,120850.01909388996,113201.68458903056
2019-07-17 20:00:00,120955.0,120122.81205452602,112947.43248012084
2019-07-17 20:15:00,119947.0,119396.45042428948,112478.90168427888
2019-07-17 20:30:00,120335.0,118401.893786019,112038.08098462239
2019-07-17 20:45:00,118193.0,117273.76684947786,111152.07747908458
2019-07-17 21:00:00,116006.0,116077.0793927882,110526.4232816814
2019-07-17 21:15:00,116353.0,114792.43160049788,109831.90971093485
2019-07-17 21:30:00,112900.0,113581.87177833224,108829.44281639966
2019-07-17 21:45:00,109528.0,111703.11312305872,107769.5646150019
2019-07-17 22:00:00,105546.0,109565.8072770336,106550.54607747674
2019-07-17 22:15:00,102755.0,107159.75304133807,104989.64066608928
2019-07-17 22:30:00,101785.0,104448.91277273152,102680.49246134056
2019-07-17 22:45:00,103326.0,102274.69004185133,100143.7640681119
2019-07-17 23:00:00,102871.0,101009.32477366648,98049.79042302138
2019-07-17 23:15:00,103082.0,101047.0387732448,97238.96917247961
2019-07-17 23:30:00,105181.0,101872.44385323662,97757.45126329962
2019-07-17 23:45:00,105380.0,103247.73411421242,99021.28611946841
2019-07-18 00:00:00,108285.0,104526.39917495444,100492.34097166517
2019-07-18 00:15:00,103312.0,105790.74743784108,101740.70814508668
2019-07-18 00:30:00,106739.0,106504.9142031029,103130.05487649504
2019-07-18 00:45:00,109782.0,107145.54010204796,103657.90964739362
2019-07-18 01:00:00,107962.0,107865.69945011935,103552.88546383605
2019-07-18 01:15:00,111967.0,108168.70140139936,103283.57273233884
2019-07-18 01:30:00,109173.0,109292.19919811946,103398.0512594978
2019-07-18 01:45:00,113650.0,110020.87130474324,104404.69247763818
2019-07-18 02:00:00,112607.0,110747.20451439588,105152.22744804017
2019-07-18 02:15:00,111638.0,111390.1633762696,106006.983378515
2019-07-18 02:30:00,110566.0,111480.06765244894,106427.42251124428
2019-07-18 02:45:00,111078.0,111059.1257291946,106612.13642212306
2019-07-18 03:00:00,111484.0,109954.88107080029,106066.8710419365
2019-07-18 03:15:00,109251.0,109261.79924511306,105070.66015210719
2019-07-18 03:30:00,108501.0,108208.3178221742,104471.90077104121
2019-07-18 03:45:00,104644.0,107415.51196797632,104081.40860527607
2019-07-18 04:00:00,105931.0,106153.3726232857,103428.95551502352
2019-07-18 04:15:00,102246.0,104794.6020702627,101954.60681813462
2019-07-18 04:30:00,103856.0,103231.265255314,100366.78125275142
2019-07-18 04:45:00,100181.0,101739.91634047742,98626.64538627389
2019-07-18 05:00:00,100315.0,100532.93796790476,98014.01923989746
2019-07-18 05:15:00,97669.0,99617.24844329714,97430.2566739342
2019-07-18 05:30:00,96751.0,98835.4989774162,97197.5904159135
2019-07-18 05:45:00,97349.0,97944.83205796784,96174.21021179947
2019-07-18 06:00:00,96769.0,97238.28491050877,95322.81085116394
2019-07-18 06:15:00,97520.0,96587.1673377708,94516.39523870131
2019-07-18 06:30:00,95060.0,96461.51606698016,94078.82263882381
2019-07-18 06:45:00,96852.0,96260.94673573451,93954.31778065638
2019-07-18 07:00:00,96672.0,95831.01284419389,93801.84624906082
2019-07-18 07:15:00,96358.0,95484.08017410606,93486.35746137849
2019-07-18 07:30:00,93334.0,95213.95488955238,93283.65896838854
2019-07-18 07:45:00,95368.0,94991.64672469212,93309.79575196866
2019-07-18 08:00:00,96481.0,94877.22282248182,93082.21045837985
2019-07-18 08:15:00,95981.0,94669.03095904156,92787.76861973281
2019-07-18 08:30:00,99794.0,94877.46206712876,92646.67549982114
2019-07-18 08:45:00,99141.0,95894.42814941972,92949.93286405294
2019-07-18 09:00:00,97780.0,97287.32421928443,93735.21728884373
2019-07-18 09:15:00,101064.0,98494.49482157391,94945.83384008092
2019-07-18 09:30:00,100145.0,100061.4961263357,95968.91611556638
2019-07-18 09:45:00,102784.0,101481.84425117155,96993.70328705752
2019-07-18 10:00:00,103146.0,102848.01082912934,97777.3624245486
2019-07-18 10:15:00,105338.0,104603.75055053127,98965.28662259503
2019-07-18 10:30:00,101762.0,106299.30213252752,100240.0398020485
2019-07-18 10:45:00,104440.0,107507.80326952194,101941.52404976211
2019-07-18 11:00:00,103992.0,108332.95423242766,103037.23895952954
2019-07-18 11:15:00,107318.0,108540.85439877889,103432.97679658078
2019-07-18 11:30:00,109095.0,108621.0598435596,103144.36945968094
2019-07-18 11:45:00,111240.0,109729.8271013239,103595.96533473645
2019-07-18 12:00:00,111237.0,111404.43864997888,104975.78184353198
2019-07-18 12:15:00,116179.0,113038.4531847092,107184.2514519837
2019-07-18 12:30:00,114859.0,115205.1962844278,108867.02209013343
2019-07-18 12:45:00,119145.0,116712.54050344117,110495.33708911997
2019-07-18 13:00:00,120418.0,118575.18697290748,111416.41077737228
2019-07-18 13:15:00,121230.0,120569.12856384036,112702.12799279872
2019-07-18 13:30:00,119583.0,121719.41337721435,113672.88437708782
2019-07-18 13:45:00,120883.0,122723.78011689192,114746.42411022588
2019-07-18 14:00:00,126266.0,122823.89664880995,115065.97649070022
2019-07-18 14:15:00,125670.0,123254.6729066964,114833.19668631106
2019-07-18 14:30:00,123974.0,123811.66630847268,115090.64648892221
2019-07-18 14:45:00,125282.0,124620.3787305696,116136.58596853858
2019-07-18 15:00:00,125277.0,125359.2822657348,117258.48425306464
2019-07-18 15:15:00,124383.0,125313.38997015076,117647.20005440776
2019-07-18 15:30:00,126917.0,124819.66668904368,117397.89880622907
2019-07-18 15:45:00,122442.0,124784.9201034881,116668.63176696977
2019-07-18 16:00:00,125649.0,124295.29302550056,116360.89766679083
2019-07-18 16:15:00,124729.0,124116.68969593478,115717.61862745654
2019-07-18 16:30:00,125196.0,124069.4417773806,115498.67409682451
2019-07-18 16:45:00,126433.0,123760.73905113548,115089.57864795226
2019-07-18 17:00:00,126375.0,124077.51657011228,115243.5039495773
2019-07-18 17:15:00,121080.0,124292.41025769147,115731.76754761406
2019-07-18 17:30:00,122718.0,123930.6316008014,116312.35167349406
2019-07-18 17:45:00,125374.0,123366.5167144744,115870.26982939812
2019-07-18 18:00:00,123837.0,122925.52547684952,114679.02490048458
2019-07-18 18:15:00,123713.0,122537.2855037566,113600.41811487981
2019-07-18 18:30:00,121023.0,122672.71564287633,113542.67950992801
2019-07-18 18:45:00,123076.0,122691.56209468708,113985.84501582859
2019-07-18 19:00:00,124374.0,122164.77717690633,113739.60634735177
2019-07-18 19:15:00,126637.0,121658.52404505508,113146.20066000754
2019-07-18 19:30:00,122776.0,121843.8820139478,112771.89750164658
2019-07-18 19:45:00,124720.0,122078.34223156274,113507.57250055828
2019-07-18 20:00:00,120520.0,122430.63767151748,114279.91923502777
2019-07-18 20:15:00,122294.0,121759.4733424682,114682.40132358871
2019-07-18 20:30:00,121604.0,120187.80604392072,113550.36898276905
2019-07-18 20:45:00,117711.0,118828.5663556178,112310.5129347929
2019-07-18 21:00:00,116729.0,117017.68916263113,111205.86923039003
2019-07-18 21:15:00,115829.0,115585.03864013692,110423.03728720458
2019-07-18 21:30:00,110012.0,113924.59629810796,109301.6965757287
2019-07-18 21:45:00,107237.0,111051.30042114532,107926.85918966298
2019-07-18 22:00:00,104669.0,108162.1724206922,105894.1114311494
2019-07-18 22:15:00,105180.0,105299.77727623405,103523.43032854836
2019-07-18 22:30:00,102702.0,103224.2911583956,100779.9594892301
2019-07-18 22:45:00,103466.0,102099.3469653191,99044.12450287772
2019-07-18 23:00:00,102647.0,101920.8016305721,98283.9696861994
2019-07-18 23:15:00,100141.0,102258.07059331537,98535.7067495666
2019-07-18 23:30:00,103647.0,102460.35186381148,99098.68014874004
2019-07-18 23:45:00,102983.0,103137.09709071202,99280.2311745604
2019-07-19 00:00:00,104207.0,103952.57627486638,99403.30667197233
2019-07-19 00:15:00,103518.0,104782.6224123462,99687.08967530754
2019-07-19 00:30:00,104144.0,105765.65093596908,100381.14499693876
2019-07-19 00:45:00,106503.0,106397.47685981156,100786.5701384913
2019-07-19 01:00:00,104557.0,107000.56950511626,101057.36914983345
2019-07-19 01:15:00,108123.0,107159.71262945396,101627.00583038332
2019-07-19 01:30:00,109513.0,107541.63271077962,101987.4131517707
2019-07-19 01:45:00,108890.0,108371.03941046158,102429.56568304411
2019-07-19 02:00:00,108671.0,108962.30242342994,103117.0093971706
2019-07-19 02:15:00,107561.0,109351.63117014922,104123.1574310918
2019-07-19 02:30:00,106900.0,108760.57049276406,104693.87778816304
2019-07-19 02:45:00,106744.0,107731.4119528457,104195.53801120845
2019-07-19 03:00:00,107807.0,106694.1242240574,103145.30008753264
2019-07-19 03:15:00,106277.0,106054.89645613336,101976.23721229137
2019-07-19 03:30:00,104487.0,105325.70016303765,101601.59752529333
2019-07-19 03:45:00,102565.0,104689.46506452406,101655.60091156032
2019-07-19 04:00:00,102438.0,103925.33116608544,101466.25860871139
2019-07-19 04:15:00,100275.0,102704.80020744631,100317.59563768818
2019-07-19 04:30:00,98096.0,101210.46397005008,98791.87127142397
2019-07-19 04:45:00,96287.0,99747.3757511304,97404.22441085376
2019-07-19 05:00:00,97476.0,98709.79149160156,96552.60987864589
2019-07-19 05:15:00,97831.0,97688.41744970412,95681.23312383043
2019-07-19 05:30:00,98389.0,97111.03659910373,94706.2696049294
2019-07-19 05:45:00,97546.0,96778.6953612707,94168.33531988645
2019-07-19 06:00:00,98708.0,96797.69750927572,94391.35675777319
2019-07-19 06:15:00,96238.0,97109.46561968606,95021.47747735253
2019-07-19 06:30:00,98904.0,97029.58835631526,95366.66337639275
2019-07-19 06:45:00,99637.0,96882.96882715932,94903.34865646473
2019-07-19 07:00:00,99603.0,96738.4253483366,94292.07589753074
2019-07-19 07:15:00,99981.0,96720.1559874739,94362.7197955824
2019-07-19 07:30:00,99239.0,97489.12199900196,95137.66895131802
2019-07-19 07:45:00,96754.0,98065.18490403058,96073.74343845759
2019-07-19 08:00:00,97599.0,98151.12078943242,96504.28969630219
2019-07-19 08:15:00,98564.0,98123.11924487044,96207.45977693395
2019-07-19 08:30:00,96430.0,97952.48027705928,95597.88149089726
2019-07-19 08:45:00,97951.0,97658.71867010172,95166.15626107807
2019-07-19 09:00:00,98461.0,97682.91025060984,94929.50820447132
2019-07-19 09:15:00,98932.0,97939.83594473956,95281.78880618862
2019-07-19 09:30:00,100311.0,98234.3605361322,95943.02454931644
2019-07-19 09:45:00,99982.0,99343.74198096328,96804.3365228085
2019-07-19 10:00:00,99762.0,100620.48868242576,97612.10778072657
2019-07-19 10:15:00,103597.0,101686.7103341442,98269.32931354163
2019-07-19 10:30:00,104674.0,103138.65591238186,98702.3223052623
2019-07-19 10:45:00,106656.0,104650.33189734833,99473.47011167064
2019-07-19 11:00:00,107084.0,106425.7367896522,100899.85059800671
2019-07-19 11:15:00,110699.0,108555.09022384229,102980.88388919253
2019-07-19 11:30:00,110725.0,110820.22266937383,104803.23929520091
2019-07-19 11:45:00,115775.0,112949.92697521528,106534.13854363805
2019-07-19 12:00:00,114232.0,115471.58270799932,107834.84925433419
2019-07-19 12:15:00,118573.0,117508.9952206108,109588.565425357
2019-07-19 12:30:00,116828.0,119371.33540013724,110949.70203861609
2019-07-19 12:45:00,119654.0,120757.29876345498,112616.48417718735
2019-07-19 13:00:00,119920.0,121369.22945272629,113310.05991921343
2019-07-19 13:15:00,121629.0,122037.39984230694,113840.7641495077
2019-07-19 13:30:00,122640.0,122236.43320821578,113926.78828575331
2019-07-19 13:45:00,122655.0,122808.29433958554,114507.39033767514
2019-07-19 14:00:00,123082.0,123249.59182122034,115298.10516754266
2019-07-19 14:15:00,121570.0,123558.07908697656,116179.88754439287
2019-07-19 14:30:00,122751.0,123330.63171694304,116557.09100863147
2019-07-19 14:45:00,123171.0,122948.77182820652,116186.07623398869
2019-07-19 15:00:00,122466.0,122792.32254254904,115450.20500601959
2019-07-19 15:15:00,122378.0,122691.96963503756,114897.4477090761
2019-07-19 15:30:00,122311.0,122724.61279762442,114611.73539655254
2019-07-19 15:45:00,123771.0,122452.48553289344,114312.06418956837
2019-07-19 16:00:00,122230.0,122356.56810120268,113958.09946324953
2019-07-19 16:15:00,121394.0,122202.97398256656,113925.15428118741
2019-07-19 16:30:00,122668.0,121990.0753375028,113975.68709403207
