date,t,GRU,CNN
2014-10-29 18:20:00,105090.0,161044.09524174305,106021.19979285535
2014-10-29 18:25:00,106963.0,165750.40886023684,105580.45789580114
2014-10-29 18:30:00,109442.0,166168.0648187471,106059.9180584188
2014-10-29 18:35:00,108518.0,82379.28721323033,106157.0879956273
2014-10-29 18:40:00,109513.0,83904.46277799697,107070.15043281164
2014-10-29 18:45:00,110294.0,83988.91700854128,107537.11549461355
2014-10-29 18:50:00,108167.0,84043.99810161933,108567.56315983467
2014-10-29 18:55:00,103362.0,84068.23459518712,109992.10753293775
2014-10-29 19:00:00,108497.0,84079.07374549794,108326.23174279713
2014-10-29 19:05:00,105455.0,84083.90696007242,107228.92873306117
2014-10-29 19:10:00,101755.0,84086.06066032765,107976.03331797394
2014-10-29 19:15:00,107805.0,84087.02003409789,105748.59068926613
2014-10-29 19:20:00,105548.0,84087.447327634,106354.41383425168
2014-10-29 19:25:00,107433.0,84087.63762650648,106472.77655735637
2014-10-29 19:30:00,107267.0,84087.72237527247,105868.1929299157
2014-10-29 19:35:00,106100.0,84087.76011727031,106330.3659197382
2014-10-29 19:40:00,104407.0,84087.77692518618,106306.11634530948
2014-10-29 19:45:00,103315.0,84087.78441035707,105929.56755043272
2014-10-29 19:50:00,105299.0,84087.7877437697,105592.60724290831
2014-10-29 19:55:00,100731.0,84087.78922825605,104965.80972493438
2014-10-29 20:00:00,104205.0,84087.7898893501,103999.83569232364
2014-10-29 20:05:00,99249.0,84087.79018375852,103794.01451297311
2014-10-29 20:10:00,106927.0,84087.79031486894,102928.3248252732
2014-10-29 20:15:00,100186.0,84087.79037325701,102388.13665614816
2014-10-29 20:20:00,101124.0,84087.79039925928,103124.10259795019
2014-10-29 20:25:00,105083.0,84087.79041083899,102263.59048887482
2014-10-29 20:30:00,101679.0,84087.79041599584,102859.96879489164
2014-10-29 20:35:00,103665.0,84087.79041829237,103461.70377409122
2014-10-29 20:40:00,100379.0,84087.7904193151,103339.08337224885
2014-10-29 20:45:00,105834.0,84087.79041977056,102973.70834022277
2014-10-29 20:50:00,103294.0,84087.79041997339,102683.53542225748
2014-10-29 20:55:00,103946.0,84087.79042006373,104094.16556909234
2014-10-29 21:00:00,103733.0,84087.79042010395,103276.87452788178
2014-10-29 21:05:00,102358.0,84087.79042012186,102465.98720289345
2014-10-29 21:10:00,102717.0,84087.79042012984,102290.5363680937
2014-10-29 21:15:00,104626.0,84087.79042013339,102209.44279143303
2014-10-29 21:20:00,101549.0,50799.51240990355,103571.58073128307
2014-10-29 21:25:00,101771.0,43818.29448282116,103711.59585624971
2014-10-29 21:30:00,100052.0,42365.13032994031,102760.7209844946
2014-10-29 21:35:00,106841.0,42056.06600470842,101033.30167406723
2014-10-29 21:40:00,103383.0,41986.60810534073,101894.86175510554
2014-10-29 21:45:00,98872.0,41969.27795610793,104066.946485473
2014-10-29 21:50:00,103604.0,85590.25574517909,103640.12255872667
2014-10-29 21:55:00,102745.0,84181.73391782306,102578.50318359828
2014-10-29 22:00:00,98723.0,84145.24047135089,102009.14963543417
2014-10-29 22:05:00,103410.0,84112.86461084304,101644.77279893719
2014-10-29 22:10:00,100333.0,84098.95599341074,101646.07392343716
2014-10-29 22:15:00,100949.0,84092.75987470441,101403.90333784655
2014-10-29 22:20:00,101492.0,101506.04034345574,100931.72213558514
2014-10-29 22:25:00,100358.0,101204.67408200746,100537.38525550575
2014-10-29 22:30:00,104042.0,100742.22209623129,100510.61528819145
2014-10-29 22:35:00,104615.0,102614.09683379272,100964.70179810628
2014-10-29 22:40:00,103439.0,102797.98967404391,102878.57264678321
2014-10-29 22:45:00,101294.0,102604.81870492702,102995.40589813552
2014-10-29 22:50:00,98893.0,103310.66522243024,103207.61106663525
2014-10-29 22:55:00,104432.0,101954.96382413284,102062.18821025858
2014-10-29 23:00:00,101336.0,102224.95048043795,101360.0862165689
2014-10-29 23:05:00,98465.0,102159.92144551814,103016.37457781653
2014-10-29 23:10:00,103276.0,101433.29007717516,101627.5041491522
2014-10-29 23:15:00,103151.0,101241.84131048736,100742.32922442784
2014-10-29 23:20:00,102638.0,101871.80427095247,101072.2885489117
2014-10-29 23:25:00,104172.0,101977.32806225294,101762.06930150685
2014-10-29 23:30:00,103723.0,102930.97504228567,103224.15399538961
2014-10-29 23:35:00,104044.0,103355.6344277348,103364.86278716175
2014-10-29 23:40:00,103029.0,103630.83306798805,102971.89690397166
2014-10-29 23:45:00,102449.0,104346.9578219604,103682.60487632731
2014-10-29 23:50:00,103767.0,103958.13097880792,103807.24650964762
2014-10-29 23:55:00,102330.0,103877.60114755137,102402.50254465228
2014-10-30 00:00:00,103625.0,104198.7508894536,102978.04266698497
2014-10-30 00:05:00,103525.0,103778.66112375284,103031.7608022331
2014-10-30 00:10:00,100859.0,103023.81824990148,102585.92308552541
2014-10-30 00:15:00,103861.0,102730.56500287497,102664.12006154597
2014-10-30 00:20:00,103033.0,103143.25024848404,102616.23317149696
2014-10-30 00:25:00,100073.0,102880.0870797155,103342.58607787489
2014-10-30 00:30:00,100035.0,102024.99284872698,103252.68201607428
2014-10-30 00:35:00,99991.0,102093.5103587939,102366.969917213
2014-10-30 00:40:00,103036.0,100874.42444020991,101526.56471368461
2014-10-30 00:45:00,103720.0,101995.3545072416,102604.8506684843
2014-10-30 00:50:00,103303.0,102217.08278956875,102590.90783013818
2014-10-30 00:55:00,104265.0,102329.824991407,102420.32911989269
2014-10-30 01:00:00,101498.0,102904.02751273983,101740.81106267229
2014-10-30 01:05:00,103152.0,102558.21900500717,101656.1625050746
2014-10-30 01:10:00,102562.0,102990.99743300444,102774.94374110828
2014-10-30 01:15:00,102954.0,102940.75102087409,103428.22807558569
2014-10-30 01:20:00,101095.0,102636.7362633292,102002.14432589586
2014-10-30 01:25:00,102435.0,103656.69673386986,102712.97382091504
2014-10-30 01:30:00,101179.0,102420.86739052348,102866.99832526097
2014-10-30 01:35:00,101903.0,102109.15462182292,102783.50141039072
2014-10-30 01:40:00,101516.0,102846.61700197788,102919.97263067431
2014-10-30 01:45:00,103497.0,101861.97031031438,103287.71276124817
2014-10-30 01:50:00,101934.0,101924.3584282448,103126.17335297281
2014-10-30 01:55:00,104864.0,102409.47371149607,102823.63398200154
2014-10-30 02:00:00,100641.0,102773.7585871256,102233.48537464553
2014-10-30 02:05:00,104706.0,103022.8799780881,102679.97826839384
2014-10-30 02:10:00,101059.0,103070.51360718205,102536.26132851129
2014-10-30 02:15:00,100599.0,103030.71997942805,102755.40085312084
2014-10-30 02:20:00,103494.0,102350.91435719909,101948.0482071882
2014-10-30 02:25:00,100840.0,102575.06835142584,101801.66353210235
