date,t,GRU,CNN
2012-03-13 00:00:00,112572.0,115429.80209633292,163105.45686443042
2012-03-13 01:00:00,102407.0,113166.74862702088,165669.41555577377
2012-03-13 02:00:00,102407.0,110615.214862675,157301.83975086606
2012-03-13 03:00:00,102407.0,112158.35224284322,142476.53951047524
2012-03-13 04:00:00,102407.0,110865.9631534807,126269.15751761978
2012-03-13 05:00:00,102407.0,110287.92043691076,116212.7620739625
2012-03-13 06:00:00,102407.0,111228.2381943289,113563.03618493941
2012-03-13 07:00:00,102407.0,112020.48302761174,113713.42002206617
2012-03-13 08:00:00,110054.0,112974.4266512334,113647.96543444929
2012-03-13 09:00:00,133569.0,114436.16381867972,112067.04321930569
2012-03-13 10:00:00,133600.0,117280.2596415375,111694.94370738073
2012-03-13 11:00:00,134965.0,119848.73897082287,112972.12812619569
2012-03-13 12:00:00,136148.0,122303.6267470616,114927.47586596316
2012-03-13 13:00:00,141307.0,124043.15558208885,118152.94737523091
2012-03-13 14:00:00,124072.0,126082.56604850096,125292.29002277412
2012-03-13 15:00:00,102680.0,126926.0070591616,135363.14712770228
2012-03-13 16:00:00,105442.0,127094.38717380202,141991.37414828938
2012-03-13 17:00:00,107930.0,126149.02340249978,142893.4057089468
2012-03-13 18:00:00,102407.0,124297.08752298552,140843.86309551547
2012-03-13 19:00:00,102407.0,121374.52559723092,139195.76153489438
2012-03-13 20:00:00,104046.0,118514.3468962228,138383.75097445387
2012-03-13 21:00:00,106504.0,116040.1355538058,135916.53082003767
2012-03-13 22:00:00,104592.0,113465.06259461516,131564.21253264576
2012-03-13 23:00:00,106746.0,111249.13480148512,124551.09150292887
2012-03-14 00:00:00,106473.0,110967.1249963214,117077.71438082134
2012-03-14 01:00:00,102407.0,111275.36396842434,111816.97764809492
2012-03-14 02:00:00,102407.0,111184.26268074894,110168.58655123285
2012-03-14 03:00:00,102407.0,111043.83365309652,110597.65968386033
2012-03-14 04:00:00,103196.0,111438.86559663014,112168.63563277999
2012-03-14 05:00:00,105927.0,112058.8482146054,114395.05036860252
2012-03-14 06:00:00,105988.0,112576.0097219774,116341.62721661739
2012-03-14 07:00:00,108051.0,113580.53709758696,116791.58043457533
2012-03-14 08:00:00,109265.0,114440.88206743046,116081.47993344492
2012-03-14 09:00:00,111540.0,114678.50212305912,114990.09273295726
2012-03-14 10:00:00,110903.0,114604.6545104827,113306.79158758516
2012-03-14 11:00:00,107717.0,114110.45317378126,112085.96907815961
2012-03-14 12:00:00,110539.0,113299.64577794452,111289.52521027041
2012-03-14 13:00:00,106231.0,112394.16535315296,111315.07006964204
2012-03-14 14:00:00,102407.0,111936.72627853844,112106.32687390833
2012-03-14 15:00:00,110296.0,111707.41546364252,113414.135751091
2012-03-14 16:00:00,114211.0,111281.16598469068,114741.51423013618
2012-03-14 17:00:00,102771.0,111624.47862314388,116428.22127018553
2012-03-14 18:00:00,109113.0,111490.71770790168,116617.82585526514
2012-03-14 19:00:00,115273.0,111079.52061219838,115065.88291503291
2012-03-14 20:00:00,118064.0,110864.80287993287,112460.0676977245
2012-03-14 21:00:00,110418.0,111298.78061189828,110286.76362696565
2012-03-14 22:00:00,109781.0,110774.72827631576,108482.23322960974
2012-03-14 23:00:00,104440.0,110224.4317050217,107176.54954724839
2012-03-15 00:00:00,104683.0,109455.55972199464,106374.61663413544
2012-03-15 01:00:00,103439.0,109037.43348246242,106068.22249350538
2012-03-15 02:00:00,103075.0,108360.17671487504,105399.79983649631
2012-03-15 03:00:00,103045.0,108411.90060275386,104758.00143025925
2012-03-15 04:00:00,103621.0,108206.7759279138,104433.7361947086
2012-03-15 05:00:00,104380.0,107981.51092741104,104442.49353921293
2012-03-15 06:00:00,104349.0,107743.06790552184,105199.32591916715
2012-03-15 07:00:00,107535.0,107670.656947996,106347.52498374216
2012-03-15 08:00:00,107687.0,107428.93519003682,107410.75618306962
2012-03-15 09:00:00,114332.0,107434.985740254,108061.7182995528
2012-03-15 10:00:00,116547.0,108323.4349217542,108759.81876326851
2012-03-15 11:00:00,112967.0,109622.5927972432,109833.95253353484
2012-03-15 12:00:00,115667.0,110753.13052794566,110645.53476449875
2012-03-15 13:00:00,111419.0,111572.97842435812,111437.05309369335
2012-03-15 14:00:00,113179.0,112471.0295483302,112895.16660270223
2012-03-15 15:00:00,114302.0,113788.39536657443,114691.02541514354
2012-03-15 16:00:00,114635.0,114574.65360937965,116921.13617191491
2012-03-15 17:00:00,113058.0,116231.73483124533,119669.51767684157
2012-03-15 18:00:00,116820.0,116966.73553705344,121341.49331429655
2012-03-15 19:00:00,120765.0,116002.20555392254,121252.93109175675
2012-03-15 20:00:00,120127.0,114006.87165394836,119059.84072467458
2012-03-15 21:00:00,117275.0,112590.6558804271,114132.13126440294
2012-03-15 22:00:00,114029.0,110684.1871564409,110210.79079168636
2012-03-15 23:00:00,110327.0,108319.0150373712,106830.87197900265
