date,t,GRU,CNN
2015-07-03 23:00:00,118420.0,262948.42035400134,123619.13557402372
2015-07-04 00:00:00,114427.0,202278.820121806,120894.28219227042
2015-07-04 01:00:00,114512.0,192033.4299817878,119687.32569859584
2015-07-04 02:00:00,113917.0,191530.4034032836,119772.51226022822
2015-07-04 03:00:00,115503.0,185683.3606356944,119332.4644736497
2015-07-04 04:00:00,114795.0,186983.06643053345,116208.22485685752
2015-07-04 05:00:00,109641.0,183484.74431459623,110957.10259797667
2015-07-04 06:00:00,103070.0,189480.6415837476,103618.87224945099
2015-07-04 07:00:00,97207.0,189004.5393359064,97090.95516103884
2015-07-04 08:00:00,93865.0,184010.3086040718,93052.98924630838
2015-07-04 09:00:00,90467.0,174616.43001421329,91808.3959904466
2015-07-04 10:00:00,90750.0,163448.02089603388,91229.72893305756
2015-07-04 11:00:00,91628.0,149740.98693765517,91792.7085523744
2015-07-04 12:00:00,92789.0,153499.61991662995,93966.79491885891
2015-07-04 13:00:00,96046.0,152505.76458956403,98033.39894863586
2015-07-04 14:00:00,101739.0,154042.57198240512,104690.17969047833
2015-07-04 15:00:00,107035.0,160286.65396240458,113193.87260843562
2015-07-04 16:00:00,116353.0,153755.4605051639,120601.91701899665
2015-07-04 17:00:00,115447.0,145240.0453398535,125337.5054606922
2015-07-04 18:00:00,114314.0,143577.5706586774,126787.04909956666
2015-07-04 19:00:00,116806.0,150338.60692600036,126337.58817362103
2015-07-04 20:00:00,114512.0,166362.4709689568,124992.55664643769
2015-07-04 21:00:00,116325.0,162429.057684888,123697.16205736843
2015-07-04 22:00:00,115815.0,139623.10223136004,122217.62232888209
2015-07-04 23:00:00,112898.0,93078.67714662402,120085.80488322355
2015-07-05 00:00:00,114909.0,61054.46052706583,118085.80363203624
2015-07-05 01:00:00,109612.0,64434.65178671934,117558.93937162148
2015-07-05 02:00:00,111453.0,85477.10082084408,117485.33399846735
2015-07-05 03:00:00,115985.0,101811.065082554,117058.40600143635
2015-07-05 04:00:00,113379.0,100859.29643316811,114831.62168964797
2015-07-05 05:00:00,106780.0,101690.63458277645,110255.28555179633
2015-07-05 06:00:00,103382.0,96462.57655065728,104026.26274734903
2015-07-05 07:00:00,98029.0,90269.66131841094,97844.27816617493
2015-07-05 08:00:00,95225.0,91302.08856588574,93827.02770689024
2015-07-05 09:00:00,90778.0,90723.91503913718,92209.58198009513
2015-07-05 10:00:00,90920.0,91492.01099484628,91849.23793563602
2015-07-05 11:00:00,91458.0,91853.47321654328,92149.44931686693
2015-07-05 12:00:00,92393.0,93321.95186641756,93394.73781535412
2015-07-05 13:00:00,95027.0,96581.37087510456,96418.48478778446
2015-07-05 14:00:00,101087.0,101884.76827835078,101321.89915262768
2015-07-05 15:00:00,105789.0,107911.49585550626,107695.4279258703
2015-07-05 16:00:00,108989.0,112383.76199548053,113628.19410067111
