date,t,GRU,CNN
2020-02-17 19:15:00,115846.0,117363.52701955,117142.36352419763
2020-02-17 19:20:00,116383.0,116574.60548375748,115564.12756148637
2020-02-17 19:25:00,114819.0,116621.4995984869,115581.10295953629
2020-02-17 19:30:00,115092.0,116053.9146972133,115026.22496399384
2020-02-17 19:35:00,114883.0,115806.28501868086,115021.24939462275
2020-02-17 19:40:00,114723.0,115458.1171508024,114704.0153271049
2020-02-17 19:45:00,114867.0,115635.64433396843,114555.61338727639
2020-02-17 19:50:00,113961.0,115532.50708967431,114617.54083038255
2020-02-17 19:55:00,113729.0,114635.77326289724,113892.72239648433
2020-02-17 20:00:00,113889.0,114616.44287404449,113646.9863921686
2020-02-17 20:05:00,113793.0,114750.90009692693,113884.87672240101
2020-02-17 20:10:00,112742.0,114663.3399772507,113846.18910589792
2020-02-17 20:15:00,111876.0,113995.71406055398,113062.43364706621
2020-02-17 20:20:00,111884.0,112630.46338831476,111606.31048311062
2020-02-17 20:25:00,111267.0,112333.78728385316,111329.80392113594
2020-02-17 20:30:00,111980.0,112232.43168045642,111274.21815243551
2020-02-17 20:35:00,111459.0,112474.1142033424,111708.69921650163
2020-02-17 20:40:00,110946.0,112303.42569145172,111384.43418929604
2020-02-17 20:45:00,111531.0,112160.28376776275,111064.73688926216
2020-02-17 20:50:00,111555.0,112261.45183769088,111174.45111758065
2020-02-17 20:55:00,110409.0,112044.90871186613,111106.03730308406
2020-02-17 21:00:00,111066.0,111760.59835883946,110611.79030911345
2020-02-17 21:05:00,111604.0,111911.66108028092,110803.54908539269
2020-02-17 21:10:00,110641.0,112106.44751576976,111166.22133728572
2020-02-17 21:15:00,110794.0,111728.31247500992,110737.93138016704
2020-02-17 21:20:00,110312.0,111529.70139164483,110276.03973624962
2020-02-17 21:25:00,109326.0,111196.954372048,110197.85652065267
2020-02-17 21:30:00,109158.0,110787.3125477648,109724.62349710618
2020-02-17 21:35:00,109559.0,110137.77924363608,109259.67196078798
2020-02-17 21:40:00,109775.0,110192.53225224238,109178.23984665144
2020-02-17 21:45:00,110481.0,110786.95100605712,109932.2883985543
2020-02-17 21:50:00,109639.0,111246.5151144484,110444.52697221015
2020-02-17 21:55:00,109454.0,110560.5532453328,109861.45850875978
2020-02-17 22:00:00,110096.0,110792.872478324,109689.08229241679
2020-02-17 22:05:00,112157.0,111078.03395388152,110119.32072052945
2020-02-17 22:10:00,110585.0,112439.7405029681,111877.51263592951
2020-02-17 22:15:00,110553.0,111981.5338816152,111055.40836365659
2020-02-17 22:20:00,108404.0,111573.93015549277,110307.71226943996
2020-02-17 22:25:00,107810.0,109615.81681880134,108768.71853054159
2020-02-17 22:30:00,107017.0,108959.94912967864,107877.18236041692
2020-02-17 22:35:00,107033.0,108064.07241972904,107204.01202601955
2020-02-17 22:40:00,106471.0,107639.09868693628,106613.95245603644
2020-02-17 22:45:00,105854.0,107428.19295871707,106457.8736331219
2020-02-17 22:50:00,105741.0,106763.90229795402,105769.72655183649
2020-02-17 22:55:00,104290.0,106294.75909629774,105330.87235546105
2020-02-17 23:00:00,104226.0,105712.0427129236,104907.50867336881
2020-02-17 23:05:00,104915.0,105373.33342789448,104432.15951499148
