date,t,GRU,CNN
2020-02-17 19:15:00,115683.0,145920.03644954055,6901386317.43424
2020-02-17 19:30:00,114899.0,132437.40985697196,6157490930.9627
2020-02-17 19:45:00,114186.0,115965.25112259164,5083889023.268674
2020-02-17 20:00:00,113475.0,107853.07557164892,4239473845.3167443
2020-02-17 20:15:00,111676.0,90392.49254367834,2598689436.1997256
2020-02-17 20:30:00,111462.0,86090.46342942037,1774830709.0856884
2020-02-17 20:45:00,111165.0,86090.46342942037,1848445452.1756935
2020-02-17 21:00:00,111104.0,86090.46342942037,1936272436.567594
2020-02-17 21:15:00,110144.0,86090.46342942037,1836044203.4011366
2020-02-17 21:30:00,109497.0,86090.46342942037,1615579584.2953305
2020-02-17 21:45:00,109858.0,86090.46342942037,1393407784.3105783
2020-02-17 22:00:00,110946.0,86090.46342942037,1244452854.4142888
2020-02-17 22:15:00,108922.0,86090.46342942037,1178401755.21376
2020-02-17 22:30:00,106840.0,86090.46342942037,1220469331.6471608
2020-02-17 22:45:00,105295.0,86090.46342942037,1202873397.9240053
2020-02-17 23:00:00,104424.0,86090.46342942037,1111188846.8150966
2020-02-17 23:15:00,103370.0,86090.46342942037,1014527079.0602263
2020-02-17 23:30:00,101882.0,86090.46342942037,894413273.5664054
2020-02-17 23:45:00,99957.0,86090.46342942037,756373638.826364
2020-02-18 00:00:00,99628.0,86090.46342942037,746353085.984387
2020-02-18 00:15:00,96992.0,86785.02895241177,793211878.9958204
2020-02-18 00:30:00,94785.0,88454.79687691998,913156901.5429059
2020-02-18 00:45:00,93381.0,91213.67710964802,880457671.8821982
2020-02-18 01:00:00,92515.0,95781.78032662698,810167343.6291728
2020-02-18 01:15:00,90863.0,95781.78032662698,733448210.1696824
2020-02-18 01:30:00,89783.0,95781.78032662698,693939139.1853218
2020-02-18 01:45:00,89676.0,103814.24822681666,652871485.6656322
2020-02-18 02:00:00,88987.0,102554.36226361086,689351458.5781528
2020-02-18 02:15:00,88441.0,109628.1634329656,711746700.4625391
2020-02-18 02:30:00,88088.0,106856.39137786884,728164308.8724415
2020-02-18 02:45:00,87420.0,101595.6955327759,757148623.4198616
2020-02-18 03:00:00,87329.0,99389.24391789356,759186545.7457843
2020-02-18 03:15:00,87340.0,93417.44687912735,746627733.7540392
2020-02-18 03:30:00,87300.0,94021.86072874864,675792616.7392102
2020-02-18 03:45:00,87722.0,93878.79304277172,659898521.4306711
2020-02-18 04:00:00,88489.0,98427.44757812664,782454314.0073327
2020-02-18 04:15:00,88583.0,104950.5635165905,929471832.4752351
2020-02-18 04:30:00,89535.0,104950.5635165905,1025239349.4179538
2020-02-18 04:45:00,90385.0,104950.5635165905,1016473568.0429492
2020-02-18 05:00:00,91376.0,104950.5635165905,999433675.6214833
2020-02-18 05:15:00,92170.0,104950.5635165905,966131638.8799167
2020-02-18 05:30:00,94648.0,112983.03141678018,1004883229.3282785
2020-02-18 05:45:00,96482.0,111723.1454535744,1069193729.5793929
2020-02-18 06:00:00,97351.0,118796.94662292911,1169639064.0001235
2020-02-18 06:15:00,99005.0,116025.17456783236,1218583442.1292121
2020-02-18 06:30:00,103598.0,110764.47872273944,1249663976.3778958
2020-02-18 06:45:00,105461.0,109252.59263084846,1212871982.696927
2020-02-18 07:00:00,106118.0,104950.5635165905,1176266141.361276
2020-02-18 07:15:00,108449.0,112983.03141678018,927804876.3739583
2020-02-18 07:30:00,113157.0,111723.1454535744,536814095.22762454
2020-02-18 07:45:00,114974.0,118796.94662292911,162390626.94518736
2020-02-18 08:00:00,116749.0,124057.64246802204,116466.45990255453
2020-02-18 08:15:00,118834.0,117537.06065972334,117300.96299034939
2020-02-18 08:30:00,122127.0,115066.5078369974,118165.9179201108
2020-02-18 08:45:00,123333.0,109252.59263084846,118519.10365777086
2020-02-18 09:00:00,120815.0,104950.5635165905,118853.32693274536
2020-02-18 09:15:00,118059.0,104950.5635165905,118787.36319940182
2020-02-18 09:30:00,117399.0,104950.5635165905,117948.45734135853
2020-02-18 09:45:00,116188.0,104950.5635165905,116039.26420832005
2020-02-18 10:00:00,112996.0,104950.5635165905,113676.29140876161
2020-02-18 10:15:00,111863.0,104950.5635165905,111709.88922321566
2020-02-18 10:30:00,111887.0,104950.5635165905,110773.3104723224
