date,t,GRU,CNN
2019-10-23 17:00:00,141558.0,128131.32476591096,143894.78641397797
2019-10-23 18:00:00,122436.0,120759.5541169942,126289.44260101863
2019-10-23 19:00:00,105619.0,111971.32974580572,106898.27825166537
2019-10-23 20:00:00,104860.0,105586.37853876602,105015.04609542179
2019-10-23 21:00:00,102709.0,102037.3425581601,102454.8310264801
2019-10-23 22:00:00,100008.0,100832.1080061337,100325.09429241125
2019-10-23 23:00:00,99904.0,100334.91718572233,100263.62352656342
2019-10-24 00:00:00,100609.0,100239.12883491688,100494.08761058997
2019-10-24 01:00:00,99833.0,100294.32233156932,100198.29141330803
2019-10-24 02:00:00,100587.0,100922.39169875594,100657.38486081325
2019-10-24 03:00:00,104129.0,105726.96431156076,103848.62192613668
2019-10-24 04:00:00,116483.0,114475.3454833436,115555.80058520076
2019-10-24 05:00:00,135509.0,121387.48461351848,127624.08547222684
2019-10-24 06:00:00,124236.0,119944.49291288636,121843.38232473655
2019-10-24 07:00:00,109273.0,112706.31010586406,109256.14451075405
2019-10-24 08:00:00,107810.0,107808.00182886075,107523.38168539309
2019-10-24 09:00:00,108606.0,108301.4798994432,108641.2224267826
2019-10-24 10:00:00,111455.0,110570.21671204844,111113.97912988317
2019-10-24 11:00:00,112197.0,111232.28723697002,111720.32075544837
2019-10-24 12:00:00,110561.0,112060.72561461366,110996.63365844236
2019-10-24 13:00:00,116184.0,116363.05588278902,116517.44975463848
2019-10-24 14:00:00,130727.0,124358.23837573426,128302.7876555025
2019-10-24 15:00:00,140068.0,131970.1084812242,138835.53155824656
2019-10-24 16:00:00,145967.0,134135.67159030293,142392.01700033172
2019-10-24 17:00:00,136859.0,129043.37009553183,135867.42667992608
2019-10-24 18:00:00,117316.0,119127.76254485195,120623.42424574403
2019-10-24 19:00:00,105632.0,109837.31890958024,106775.23725410237
2019-10-24 20:00:00,104807.0,104618.1926311426,104786.28013087735
2019-10-24 21:00:00,101597.0,102163.28324215492,102125.49796551191
2019-10-24 22:00:00,100558.0,100746.27900154004,100643.20946602772
2019-10-24 23:00:00,99964.0,100330.61124239932,100264.35401141975
2019-10-25 00:00:00,99877.0,100543.2435439789,100249.99567565002
2019-10-25 01:00:00,100708.0,100438.37397493228,100533.49311559259
2019-10-25 02:00:00,100206.0,100877.21278513322,100492.2228364456
2019-10-25 03:00:00,103625.0,105700.50768461732,103585.80915841756
2019-10-25 04:00:00,116447.0,114878.38958389765,115721.9579439274
2019-10-25 05:00:00,135616.0,121532.18714665691,127228.43766747134
2019-10-25 06:00:00,123584.0,119806.08233191194,120967.38077174842
2019-10-25 07:00:00,108935.0,112536.29965761174,108993.65132369689
2019-10-25 08:00:00,107809.0,107715.64318062842,107387.69812078285
2019-10-25 09:00:00,108597.0,108280.8542966959,108215.73872895508
2019-10-25 10:00:00,111456.0,110649.38927139026,110709.96916842255
2019-10-25 11:00:00,112164.0,111226.07622787137,111390.56144945475
2019-10-25 12:00:00,110580.0,111963.75523964864,110884.77519554122
2019-10-25 13:00:00,116204.0,116406.5047380724,116749.79316144092
2019-10-25 14:00:00,130671.0,124495.7646104148,128506.92350876333
2019-10-25 15:00:00,142349.0,131591.48101353846,139090.38091794934
2019-10-25 16:00:00,150774.0,132546.96944628234,143486.0536107394
2019-10-25 17:00:00,146800.0,126531.19425124272,136385.27481888214
2019-10-25 18:00:00,133297.0,117039.8350423173,119991.99492340583
2019-10-25 19:00:00,111014.0,109217.554571375,106675.03875810189
2019-10-25 20:00:00,105339.0,104981.72399864144,105425.60285249758
2019-10-25 21:00:00,102273.0,102535.25703902188,102195.58439146691
2019-10-25 22:00:00,99805.0,100855.67178751396,100419.38920353778
2019-10-25 23:00:00,100572.0,100450.67959192062,100557.6474079236
2019-10-26 00:00:00,99895.0,100640.29557821037,100242.41429339338
2019-10-26 01:00:00,99908.0,100371.66341998878,100194.9261847317
2019-10-26 02:00:00,100886.0,100641.01903964375,100953.96308624581
2019-10-26 03:00:00,102090.0,105406.6437135478,103622.59491075615
2019-10-26 04:00:00,110307.0,114475.99597189944,115321.61048152
2019-10-26 05:00:00,116231.0,120977.74793764309,127578.01050431236
2019-10-26 06:00:00,107115.0,119178.70670226168,121529.02330514001
2019-10-26 07:00:00,105540.0,111925.74841810705,109375.00807562454
2019-10-26 08:00:00,105278.0,107321.42788715904,107380.34216988133
2019-10-26 09:00:00,105638.0,107967.56359035264,107768.70052142451
2019-10-26 10:00:00,107532.0,110042.57424833837,109133.38107601255
2019-10-26 11:00:00,107989.0,110637.02370626404,109504.5900626188
2019-10-26 12:00:00,106961.0,111759.60684991063,109059.8653478917
2019-10-26 13:00:00,110465.0,116256.9784405026,112538.65733822617
2019-10-26 14:00:00,115708.0,124399.07629607072,118497.56902597372
2019-10-26 15:00:00,112637.0,132485.34572142715,121057.77963385968
2019-10-26 16:00:00,110285.0,136027.5997831778,120395.19165745085
2019-10-26 17:00:00,107401.0,132277.8926892026,114984.37819771354
2019-10-26 18:00:00,104542.0,122509.04378020624,107761.40960192912
2019-10-26 19:00:00,103472.0,111700.72652505878,103440.69453933003
2019-10-26 20:00:00,102618.0,104352.225577364,102739.09151366471
2019-10-26 21:00:00,101636.0,101187.19592568678,101451.48404536815
2019-10-26 22:00:00,100117.0,100429.00200849642,100249.62282609912
2019-10-26 23:00:00,99652.0,100349.23947588248,100057.94342042581
2019-10-27 00:00:00,100536.0,100180.68977679296,100401.30361509288
2019-10-27 01:00:00,99924.0,100035.41491865128,100172.43508952593
2019-10-27 02:00:00,100059.0,100747.60745966318,100385.975765375
2019-10-27 03:00:00,102356.0,103602.32335077648,102519.6686736759
2019-10-27 04:00:00,107600.0,107561.23034755878,106105.00322644752
2019-10-27 05:00:00,111379.0,109529.34190039092,108538.44695130945
2019-10-27 06:00:00,105340.0,108071.33589399762,107592.25110663181
2019-10-27 07:00:00,103435.0,105391.63279370886,105920.36692748113
2019-10-27 08:00:00,104100.0,104518.67785336456,105568.63232237088
2019-10-27 09:00:00,104472.0,105538.64772671572,106166.45213427932
2019-10-27 10:00:00,105607.0,106464.0241471142,107187.92905373887
2019-10-27 11:00:00,106027.0,106638.33697255362,107760.1869809229
2019-10-27 12:00:00,105276.0,107321.99958476932,108013.30330858275
2019-10-27 13:00:00,107774.0,109239.33369712412,109486.66179095204
2019-10-27 14:00:00,111341.0,111153.20157034184,111385.02596821016
2019-10-27 15:00:00,109280.0,110917.48448879208,111568.01017405912
2019-10-27 16:00:00,107624.0,108390.33858992736,109217.13688096253
2019-10-27 17:00:00,105529.0,105860.08402319472,105466.09294130646
2019-10-27 18:00:00,102775.0,104332.43389952125,103218.463286687
2019-10-27 19:00:00,102518.0,103313.17642596208,102911.5716491751
2019-10-27 20:00:00,102613.0,102309.88044708126,102338.57356972039
2019-10-27 21:00:00,100473.0,101398.77561169786,100794.41810994581
