date,t,LASTOBSERVED,LASTDAY,SimpleExpSmoothing,ExpSmoothing,ARIMA,SARIMA
2015-07-03 22:15:00,137708,132950.0,124453.0,126452.05387700933,124535.55652311748,127334.95812680548,128475.4831859566
2015-07-03 22:20:00,146884,137708.0,129891.0,130525.1357763985,125891.98725213503,130927.53309415744,126875.26884423246
2015-07-03 22:25:00,127172,146884.0,124793.0,136444.761993125,128457.484019341,136783.4390790846,126454.74380513691
2015-07-03 22:30:00,127512,127172.0,119015.0,133071.7272934852,125905.16793709,131468.86033133333,127212.6397224562
2015-07-03 22:35:00,124453,127512.0,126492.0,131071.10585433563,124512.2821525493,130552.03762868218,129152.03968263659
2015-07-03 22:40:00,122414,124453.0,129551.0,128676.27499169696,128278.91106169882,128295.85801628912,131818.06363701922
2015-07-03 22:45:00,117996,122414.0,129551.0,126410.20525051546,129213.66309333396,126317.82791897982,132502.82009979693
2015-07-03 22:50:00,117316,117996.0,129211.0,123365.43702498008,138337.97465235644,123292.19289921455,130748.92433279724
2015-07-03 22:55:00,124113,117316.0,132610.0,121176.38492942916,124546.78539280588,121461.08478756812,127105.94872905
2015-07-03 23:00:00,120715,124113.0,115617.0,122239.02982473338,123183.58376253989,123073.86989208809,124833.94710631113
2015-07-03 23:05:00,117656,120715.0,127172.0,121687.54368350428,120525.15741807276,121848.702797034,124482.87795968252
2015-07-03 23:10:00,121054,117656.0,125473.0,120228.68741105482,126350.22180250831,120270.09680912,125700.80899262823
2015-07-03 23:15:00,120035,121054.0,123773.0,120527.33540835684,120515.6117908069,120945.19480255178,126415.61599543448
2015-07-03 23:20:00,121054,120035.0,122074.0,120349.1786884956,119039.87337666588,120488.07163986102,126276.43552369799
2015-07-03 23:25:00,113577,121054.0,127512.0,120604.22565610045,121573.16762681406,120795.88647340154,125520.86478381156
2015-07-03 23:30:00,117656,113577.0,122414.0,118061.35051170689,118197.97262204056,117695.1913904474,125542.07376105164
2015-07-03 23:35:00,113917,117656.0,123433.0,117914.67018700548,118256.50211011484,118276.95364013464,126576.79890306629
2015-07-03 23:40:00,119355,113917.0,124453.0,116468.0713937542,119231.5714951129,116433.4475194786,128332.37763105267
2015-07-03 23:45:00,123433,119355.0,130571.0,117512.73672196778,119542.92134730108,118024.75577046844,129079.5621753044
2015-07-03 23:50:00,117656,123433.0,126492.0,119655.04594536734,117263.4837371108,120054.50349560744,128526.3921907775
2015-07-03 23:55:00,114937,117656.0,124113.0,118931.67024978789,118219.50928099635,118581.62787105536,126885.85846780105
2015-07-04 00:00:00,120035,114937.0,132270.0,117486.15701521348,115667.6946798995,117237.7963945108,125413.93463635416
2015-07-04 00:05:00,113917,120035.0,116636.0,118408.48252319668,117414.25251776387,118716.59543382745,124322.68415483896
2015-07-04 00:10:00,115956,113917.0,121394.0,116783.19256829108,116268.61658277069,116449.6782753526,123538.5590187213
2015-07-04 00:15:00,115277,115956.0,127512.0,116483.86428078852,115480.74031502014,116636.8498379734,122636.14770808697
2015-07-04 00:20:00,114937,115277.0,121394.0,116047.14781081016,115983.13190392306,116097.4111201879,121542.56672590293
2015-07-04 00:25:00,117996,114937.0,113238.0,115645.42920764256,113965.11878889344,115714.79982309844,120371.85748552973
2015-07-04 00:30:00,108819,117996.0,114597.0,116496.00784785376,114706.36468339084,116767.62376500196,119796.66320543752
2015-07-04 00:35:00,116296,108819.0,117656.0,113718.00221732806,116417.24754268088,113215.41372836474,119930.83720471416
2015-07-04 00:40:00,111198,116296.0,121394.0,114650.87769403444,115203.11007223318,115174.99506934705,120669.45031569898
2015-07-04 00:45:00,113238,111198.0,117996.0,113419.17187328868,114897.55645512244,113231.61030456975,121393.39634176622
2015-07-04 00:50:00,117316,113238.0,125133.0,113342.28333698372,112774.69429346862,113560.98340520266,121997.58168113886
2015-07-04 00:55:00,108140,117316.0,115617.0,114780.21429690313,114302.93937546664,115137.93603566456,122545.7533749106
2015-07-04 01:00:00,105421,108140.0,118675.0,112377.38326295398,113482.14922862954,111863.34734092891,123408.67486087164
2015-07-04 01:05:00,120375,105421.0,121734.0,109860.14317989434,112821.45377847237,109725.21249622472,124650.71893020617
2015-07-04 01:10:00,112218,120375.0,124793.0,113665.05415944885,115807.58231228348,114752.39269982284,126025.22285667867
2015-07-04 01:15:00,112558,112218.0,122414.0,113141.42246826224,113734.75688254338,112782.90245365797,126067.95288270627
2015-07-04 01:20:00,115277,112558.0,124793.0,112930.30494253756,112785.8708107336,112893.72365140106,124532.06416059795
2015-07-04 01:25:00,115617,115277.0,126152.0,113779.481107517,116522.8945395194,113911.32867667348,121701.42738965566
2015-07-04 01:30:00,109499,115617.0,122074.0,114444.40654861084,116899.89669157488,114424.22255214052,119262.90772225232
2015-07-04 01:35:00,124453,109499.0,119015.0,112654.85943474143,111730.33862320225,112196.10417148104,117498.76488086086
2015-07-04 01:40:00,120375,124453.0,111878.0,116924.14006719312,113502.80303530168,117773.9921083012,116468.38941968014
2015-07-04 01:45:00,114257,120375.0,113917.0,118172.86984752976,115454.30297810718,117836.34185439748,116533.3968779376
2015-07-04 01:50:00,113917,114257.0,116296.0,116755.87136316784,116288.18762470558,116100.8012284022,117755.82973829354
2015-07-04 01:55:00,110179,113917.0,114937.0,115728.59605128664,114299.99008647114,115472.53008274996,119853.06273872613
2015-07-04 02:00:00,111538,110179.0,121394.0,113720.41664296058,115061.04235569526,113415.14974047658,121141.48178550888
2015-07-04 02:05:00,110859,111538.0,113917.0,112930.68634146136,112857.98119933576,113060.19483992658,121336.6191800717
2015-07-04 02:10:00,110179,110859.0,123773.0,112181.0249583651,113870.54698465516,112282.0090383158,120721.70543718334
2015-07-04 02:15:00,111538,110179.0,118675.0,111456.57127575672,117309.54208357024,111572.47565707345,120972.1287318222
2015-07-04 02:20:00,115956,111538.0,113238.0,111486.0371117852,113761.10191575711,111727.53868112188,122371.68559002929
2015-07-04 02:25:00,118675,115956.0,127512.0,113103.5399615671,119044.96362986574,113507.7930384769,124599.33425324134
2015-07-04 02:30:00,110859,118675.0,120375.0,115119.6310824512,115313.54184770607,115326.50416429434,125756.29090871508
2015-07-04 02:35:00,123433,110859.0,132950.0,113577.87713726654,112595.2637575311,113001.14545144676,125521.85253705308
2015-07-04 02:40:00,114257,123433.0,120715.0,117144.05648015336,115205.52337307487,117770.54642264955,124138.50952400813
2015-07-04 02:45:00,116296,114257.0,121394.0,116099.34487942808,114729.72656217382,115406.01091817729,123036.17842345792
2015-07-04 02:50:00,112898,116296.0,124453.0,116170.50659282572,114868.41695076284,116069.20558622056,122456.46273131332
2015-07-04 02:55:00,110519,112898.0,120375.0,114992.47112554868,114981.41390562612,114649.4797380322,122260.08896643159
2015-07-04 03:00:00,112558,110519.0,123773.0,113369.7708491573,115507.42546400311,113165.69374858165,121630.47583007156
2015-07-04 03:05:00,114937,112558.0,123094.0,113076.0230721134,114190.01786768904,113248.83963390227,120429.39745166386
2015-07-04 03:10:00,118675,114937.0,115277.0,113749.4370488091,113809.94352170474,114005.23296199409,118778.7932364514
2015-07-04 03:15:00,114937,118675.0,116636.0,115531.80354928652,115927.27017240462,115827.07715200805,117398.21553008704
2015-07-04 03:20:00,114597,114937.0,119015.0,115310.59038948567,113460.81717200016,115052.85168676512,116408.58183177479
