date,t,LASTOBSERVED,LASTDAY,SimpleExpSmoothing,ExpSmoothing,ARIMA,SARIMA
2014-10-29 18:20:00,105090,105823.0,120502.0,105840.80086569925,104548.63647238644,105512.30289661427,100848.11726181193
2014-10-29 18:25:00,106963,105090.0,118597.0,105517.25807403863,105685.42843081542,105046.9582894172,100775.89497925006
2014-10-29 18:30:00,109442,106963.0,119072.0,106140.27197841225,104923.71580993978,105544.97397775564,100906.52996506842
2014-10-29 18:35:00,108518,109442.0,115273.0,107563.08640259875,105476.5903783518,106794.6165429404,101240.72955290819
2014-10-29 18:40:00,109513,108518.0,113965.0,107974.5875411998,108489.39363851363,107707.83642356504,101728.04769653075
2014-10-29 18:45:00,110294,109513.0,116388.0,108637.53597984092,106327.99293365932,108812.2111473422,102070.76952948413
2014-10-29 18:50:00,108167,110294.0,111941.0,109351.35640527226,107986.79098378668,109844.5623564952,102217.71144541343
2014-10-29 18:55:00,103362,108167.0,114545.0,108840.98142411656,108458.18333985064,109905.474329411,102247.05222672786
2014-10-29 19:00:00,108497,103362.0,112906.0,106479.9226848403,104735.16538012306,108271.03024021252,102618.18642972127
2014-10-29 19:05:00,105455,108497.0,115167.0,107349.14228134984,106141.45324947832,108060.03194933162,103409.42937613823
2014-10-29 19:10:00,101755,105455.0,113568.0,106532.89910754954,104487.23636114062,107228.6577246769,104523.56373081761
2014-10-29 19:15:00,107805,101755.0,108526.0,104473.9579339939,104046.50073952285,105058.44470570784,105387.48646336376
2014-10-29 19:20:00,105548,107805.0,116697.0,105909.40466615888,107281.64421785314,105412.54683241536,105905.00595875896
2014-10-29 19:25:00,107433,105548.0,117807.0,105753.66446932344,105156.66116355604,105215.78437153144,106054.14214491875
2014-10-29 19:30:00,107267,107433.0,113387.0,106477.34092010104,106211.67464747147,105569.34449644356,105699.73415768804
2014-10-29 19:35:00,106100,107267.0,115193.0,106817.62889104354,105850.06311106432,106532.92741118545,104818.52896093903
2014-10-29 19:40:00,104407,106100.0,111833.0,106508.38090613572,104721.88059016885,106425.84736023204,103527.72343366437
2014-10-29 19:45:00,103315,104407.0,109330.0,105602.83234356144,106516.82426668164,106235.62750040562,102525.76251987746
2014-10-29 19:50:00,105299,103315.0,110875.0,104616.93621969648,105960.47685529252,105401.18154872606,101929.70706651898
2014-10-29 19:55:00,100731,105299.0,110555.0,104910.85812316216,104742.53185331188,105144.35456047051,101749.41252541098
2014-10-29 20:00:00,104205,100731.0,109776.0,103109.63089008786,103528.5402620909,103902.38654055569,102047.53147889758
2014-10-29 20:05:00,99249,104205.0,111071.0,103581.65855535932,102926.32339449432,103399.51162532649,102834.98414540535
2014-10-29 20:10:00,106927,99249.0,108133.0,101714.58499650333,100695.86556786668,102224.08180968354,104007.13170437717
2014-10-29 20:15:00,100186,106927.0,113434.0,103960.77220614968,102490.0078005152,102914.19820687945,104939.36064345432
2014-10-29 20:20:00,101124,100186.0,111294.0,102334.1087414996,102148.70810871244,102541.60794188092,105527.0448603775
2014-10-29 20:25:00,105083,101124.0,111861.0,101812.63630010455,100503.9119304362,101710.65651940693,105762.28173884976
2014-10-29 20:30:00,101679,105083.0,114367.0,103221.9348898502,101834.19125981956,102952.21927381508,105594.8668948513
2014-10-29 20:35:00,103665,101679.0,110233.0,102557.037598945,101431.66658817804,102716.99090487177,105015.84718550541
2014-10-29 20:40:00,100379,103665.0,116299.0,103034.49209409732,105032.0239201859,103079.65373985878,104111.24389196643
2014-10-29 20:45:00,105834,100379.0,109409.0,101890.16026843166,100779.7333878615,102851.37903403895,103393.20594231244
2014-10-29 20:50:00,103294,105834.0,114099.0,103589.68004112843,105982.9283159214,103439.51160215454,102948.09694794097
2014-10-29 20:55:00,103946,103294.0,113885.0,103462.26257224218,101349.32380173894,104128.23968534295,102732.24900144557
2014-10-29 21:00:00,103733,103946.0,113222.0,103670.71965448292,102834.7499035292,104077.56096651895,102489.4502587259
2014-10-29 21:05:00,102358,103733.0,111345.0,103697.5581382604,103528.02883202408,104460.71211951178,102177.08656252502
2014-10-29 21:10:00,102717,102358.0,110168.0,103120.30203821472,102163.8934950184,104045.47756545364,101771.66707682598
