date,t,LASTOBSERVED,LASTDAY,SimpleExpSmoothing,ExpSmoothing,ARIMA,SARIMA
2015-07-03 23:00:00,118420,126351.0,124425.0,126352.54251875854,121885.74517882935,123970.6141412101,123905.60798761711
2015-07-04 00:00:00,114427,122385.5,120403.0,122406.10261567617,117291.26836373418,116729.69108640522,117526.86938252788
2015-07-04 01:00:00,114512,119732.66666666669,119723.0,119753.1228483051,115975.41399901795,111603.6942712171,116103.81770977746
2015-07-04 02:00:00,113917,118427.5,121564.0,118442.76109037075,115859.64093266951,109272.14710507749,117222.29605080232
2015-07-04 03:00:00,115503,117525.4,117401.0,117538.2035481132,116681.26453524588,108003.503797159,113371.4265227352
2015-07-04 04:00:00,114795,117188.33333333331,117401.0,117199.00295282212,116516.34328369754,107840.68329548462,113521.03733620585
2015-07-04 05:00:00,109641,116846.42857142857,114852.0,116856.074020181,111991.60759338888,107968.86511467208,110717.98012555858
2015-07-04 06:00:00,103070,115945.75,104033.0,115957.4132054236,103268.8813320918,107439.12250885948,99913.42222519104
2015-07-04 07:00:00,97207,114515.11111111112,97774.0,114529.1432867666,95606.53375700043,106367.5360312167,93820.07571421788
2015-07-04 08:00:00,93865,112784.3,91628.0,112799.8769500587,91666.72348835754,105251.71374313286,88225.88502421344
2015-07-04 09:00:00,90467,111064.36363636365,91316.0,111078.5245045806,90475.0604345948,104594.74701864008,88203.26599236563
2015-07-04 10:00:00,90750,109347.91666666669,90807.0,109362.32031978204,90126.37836186508,104371.63805583084,87900.7304851674
2015-07-04 11:00:00,91628,106381.16666666669,92251.0,106395.33097417175,91094.2374256823,104548.66235194002,89404.41836809747
2015-07-04 12:00:00,92789,104148.5,94092.0,104158.99269411038,93174.8335236124,104927.68480268148,91662.59531700068
2015-07-04 13:00:00,96046,102345.33333333331,98170.0,102353.66016937674,96865.63740855652,105872.18473638718,96017.42430391155
2015-07-04 14:00:00,101739,100806.5,105279.0,100814.853847285,103159.42455977996,107753.4816549996,103275.74310652349
2015-07-04 15:00:00,107035,99791.66666666669,117939.0,99797.39385147188,112981.81720162464,110478.86046981976,116260.35236369591
2015-07-04 16:00:00,116353,99086.0,124991.0,99089.50862570351,119674.15662378936,113781.95581537749,123051.3222071899
2015-07-04 17:00:00,115447,99215.83333333331,129466.0,99215.15666420363,123022.71522421455,117537.8082329916,126570.32855848083
2015-07-04 18:00:00,114314,99699.66666666669,127710.0,99697.1990710628,123726.05036646128,120009.87414712016,124357.6280687049
2015-07-04 19:00:00,116806,100636.66666666669,128305.0,100631.92428309708,123585.19230672704,120861.98318521991,124076.07742932996
2015-07-04 20:00:00,114512,102269.91666666669,126152.0,102261.68165915726,121810.9963518405,121022.08716713224,120544.7125003438
2015-07-04 21:00:00,116325,103990.5,126662.0,103983.21564185413,121063.46655669207,120173.88876087964,120343.0034502154
2015-07-04 22:00:00,115815,106145.33333333331,126351.0,106135.87545453856,117940.8967847388,118737.00900183954,119015.39066094956
2015-07-04 23:00:00,112898,108234.08333333331,118420.0,108224.73625755224,113043.60272995112,117122.067342048,110895.88459621323
2015-07-05 00:00:00,114909,110006.58333333331,114427.0,109998.81910529756,109417.3319807712,115036.4404852974,106446.09785120816
2015-07-05 01:00:00,109612,111849.91666666669,114512.0,111841.806186203,108895.09182059587,113301.57918689982,106536.67319865014
2015-07-05 02:00:00,111453,112980.41666666669,113917.0,112974.50911440892,108894.49191444094,111457.80983756528,105945.84628595044
2015-07-05 03:00:00,115985,113789.91666666669,115503.0,113785.63192658592,109827.4799759615,110320.47015282982,106933.9499069423
2015-07-05 04:00:00,113379,114535.75,114795.0,114531.79170731347,110071.39270444852,110424.39060398408,107147.6708261479
2015-07-05 05:00:00,106780,114287.91666666669,109641.0,114288.92833955045,105929.111101672,110817.77392903598,102877.20298965834
2015-07-05 06:00:00,103382,113565.66666666669,103070.0,113569.07527271163,97809.02638601096,110066.60783541428,96624.74223336043
2015-07-05 07:00:00,98029,112654.66666666669,97207.0,112659.03100737745,90914.495643783,109072.77444606036,91804.46031869634
2015-07-05 08:00:00,95225,111089.91666666669,93865.0,111097.55453605075,87604.41185904706,108134.06465827598,89178.944927536
2015-07-05 09:00:00,90778,109482.66666666669,90467.0,109490.53340369412,87019.66152756415,107025.7397584333,87232.20253694551
2015-07-05 10:00:00,90920,107353.75,90750.0,107364.226214699,87544.95914694089,106131.6643516053,88320.29325806594
2015-07-05 11:00:00,91458,105279.16666666669,91628.0,105289.59300813706,89374.49838733493,105808.20268904036,90173.02031484028
2015-07-05 12:00:00,92393,103492.5,92789.0,103501.48546504068,91969.04245122884,106037.0128388918,91952.20039372332
2015-07-05 13:00:00,95027,101616.16666666669,96046.0,101625.59326065854,95640.88803784292,107073.3907098706,95313.98758059928
2015-07-05 14:00:00,101087,100400.75,101739.0,100406.87421630327,102272.3815598359,108441.51148282803,101507.2468570382
2015-07-05 15:00:00,105789,99536.91666666669,107035.0,99541.26645441486,112801.31970783284,110948.75214759696,107953.64609657066
2015-07-05 16:00:00,108989,98687.25,116353.0,98691.52008227208,119672.17063708864,114172.2523959328,116828.65749080776
2015-07-05 17:00:00,114342,98321.41666666669,115447.0,98323.2671837447,121996.7729675672,116883.22342541914,116018.3938297024
2015-07-05 18:00:00,112473,98951.58333333331,114314.0,98950.67887856704,122672.06673489446,119112.04456646864,114851.2556367935
2015-07-05 19:00:00,116523,99709.16666666669,116806.0,99707.6001680779,122641.16804526464,120304.21751860064,116828.19302961488
2015-07-05 20:00:00,116381,101250.33333333331,114512.0,101244.8456078588,120736.580324362,120804.068919929,114275.29112467828
