date,t,LASTOBSERVED,LASTDAY,SimpleExpSmoothing,ExpSmoothing,ARIMA,SARIMA
2019-07-17 19:00:00,128523,126775.0,131205.0,126775.64992517976,127420.1060703918,128566.3419756935,127796.83901131712
2019-07-17 19:15:00,125067,127649.0,129049.0,127644.95658740282,127587.3448175952,129278.978300198,125981.20491337893
2019-07-17 19:30:00,127703,126788.33333333331,132562.0,126791.3831636846,128042.05453846393,128709.59526398472,129230.00766170518
2019-07-17 19:45:00,127086,127017.0,131224.0,127016.01391815876,126259.88586410964,128180.59435806502,127527.32453558336
2019-07-17 20:00:00,125818,127094.75,130235.0,127094.3563195908,124773.12807617166,127052.29989245058,126335.58270679125
2019-07-17 20:15:00,122352,126418.5,125149.0,126421.87928159794,121858.09833725728,125241.2072388548,120836.65521634532
2019-07-17 20:30:00,120395,125739.75,122377.0,125743.16064640798,118976.26416406724,124366.66481445191,118295.78788203203
2019-07-17 20:45:00,114057,123912.75,119973.0,123921.90205323204,115962.01181620448,122422.01396619817,116577.56027203784
2019-07-17 21:00:00,114213,120655.5,116999.0,120671.83201026615,112122.27344750252,118652.50020462138,113266.55869175632
2019-07-17 21:15:00,111945,117754.25,111978.0,117768.83791005133,108938.96793234845,113927.72429470158,108566.4137388084
2019-07-17 21:30:00,106692,115152.5,108207.0,115165.58168955024,105814.32151459056,109643.01153408154,105464.466347062
2019-07-17 21:45:00,101139,111726.75,104263.0,111743.94415844776,102617.32425938644,104994.70535555408,101693.95504777644
2019-07-17 22:00:00,103112,108497.25,102119.0,108513.48347079224,99783.50509889044,101711.82698368878,100198.2057627333
2019-07-17 22:15:00,99158,105722.0,99423.0,105738.38878924344,97558.12413385951,98886.823203927,98414.72232613729
2019-07-17 22:30:00,96404,102525.25,98199.0,102543.73490897624,96004.27977662908,95768.22499331251,97229.64368918324
2019-07-17 22:45:00,95640,99953.25,95963.0,99968.62163957492,93433.39448256225,93392.8301359818,94924.48997407308
2019-07-17 23:00:00,93386,98578.5,93811.0,98587.8698232279,92592.32220994472,93309.27720226144,93401.14885671642
2019-07-17 23:15:00,89280,96147.0,93165.0,96159.19219225668,91794.21576868353,92131.97091747729,92493.9086155268
2019-07-17 23:30:00,91459,93677.5,92125.0,93689.90846096128,89830.55196181803,90459.6768149406,90600.80637784654
2019-07-17 23:45:00,90025,92441.25,90771.0,92447.4932923048,90852.11879386097,89403.67211229427,89412.82426009627
2019-07-18 00:00:00,91008,91037.5,90203.0,91044.54996646152,89332.63848587275,88125.85897440674,88780.38505016183
2019-07-18 00:15:00,90859,90443.0,90493.0,90446.00774983232,88629.42342041506,87284.1917305758,89337.63111193097
2019-07-18 00:30:00,90938,90837.75,89636.0,90835.61113857898,88442.91334644024,88573.8129203995,89484.80039333401
2019-07-18 00:45:00,90791,90707.5,89723.0,90707.96130627356,89287.35771579892,89707.56952907419,90110.3288773727
2019-07-18 01:00:00,89797,90899.0,87779.0,90897.86555711205,89138.95211210684,91094.5781409625,88625.77022565072
2019-07-18 01:15:00,88052,90596.25,89139.0,90597.57882836624,88944.107524895,91693.22190683466,90299.42073863791
2019-07-18 01:30:00,88253,89894.5,89877.0,89898.01629489269,89368.88948439731,91177.37305503064,90741.32648451232
2019-07-18 01:45:00,89530,89223.25,89565.0,89226.62383147446,89107.14104526526,89818.40595265456,89723.38055586578
2019-07-18 02:00:00,88316,88908.0,88729.0,88909.59311915736,89043.28998079292,88245.2885002417,88567.49052987712
2019-07-18 02:15:00,90942,88537.75,87599.0,88539.60921559579,88964.54456404981,86901.53331076741,86863.46915581646
2019-07-18 02:30:00,88066,89260.25,88391.0,89256.64679607798,89349.78767976467,87201.18649979083,88605.60726088032
2019-07-18 02:45:00,89575,89213.5,88712.0,89213.7157339804,90062.0233219463,88137.18141670706,89336.84263380943
2019-07-18 03:00:00,90356,89224.75,90006.0,89224.69482866989,90913.50171945512,88850.74580056917,90852.23974575098
2019-07-18 03:15:00,89938,89734.75,88758.0,89732.19972414336,91483.65457430758,90214.5926043036,89802.96924791952
