date,t,LASTOBSERVED,LASTDAY,SimpleExpSmoothing,ExpSmoothing,ARIMA,SARIMA
2019-07-17 19:00:00,121889,123916.0,128065.0,123767.80532301494,123009.75970680472,122586.02403313408,127740.0
2019-07-17 19:15:00,121885,122902.5,125447.0,122908.87750567766,121228.85247897948,122259.28001869204,122196.5
2019-07-17 19:30:00,123006,122563.33333333331,123659.0,122572.29054528195,121267.57023220626,121782.3604916758,120304.66666666669
2019-07-17 19:45:00,120990,122674.0,122324.0,122657.03575302032,120958.38260329208,121484.97683457656,119645.0
2019-07-17 20:00:00,120955,121942.5,122461.0,122004.38870153224,120647.23638094473,120996.5039450792,119529.75
2019-07-17 20:15:00,119947,121709.0,120410.0,121734.91804871234,120207.5538376812,120486.45786935104,118646.25
2019-07-17 20:30:00,120335,121224.5,120778.0,121268.82056028496,119816.32466820993,119904.23113421757,119789.0
2019-07-17 20:45:00,118193,120556.75,117947.0,120618.32826360094,118950.54665524722,118939.49459730588,117010.5
2019-07-17 21:00:00,116006,119857.5,114659.0,119923.35511358728,116841.30363022687,118154.7820101579,114117.5
2019-07-17 21:15:00,116353,118620.25,115760.0,118733.19846075097,114515.27868452178,116974.7994224863,115931.75
2019-07-17 21:30:00,112900,117721.75,111207.0,117809.67873131912,111957.98876317174,115825.6118682234,111642.75
2019-07-17 21:45:00,109528,115863.0,111348.0,116030.9670428468,110221.99568554384,113908.9614720324,112317.75
2019-07-17 22:00:00,105546,113696.75,106281.0,113898.3856239392,107545.65507098238,111551.66858696012,106734.25
2019-07-17 22:15:00,102755,111081.75,109336.0,111322.16719314524,105974.68115738376,108769.63755810948,109268.75
2019-07-17 22:30:00,101785,107682.25,108039.0,107993.33543553516,104048.83947874291,104852.7074202854,106178.25
2019-07-17 22:45:00,103326,104903.5,106617.0,105167.50867116294,102060.07656240033,101233.4214893887,102769.5
2019-07-17 23:00:00,102871,103353.0,105814.0,103506.55980983886,100813.77442965996,99219.7929436378,101598.75
2019-07-17 23:15:00,103082,102684.25,102067.0,102754.77573174798,101262.83872004611,99299.77557819588,97299.75
2019-07-17 23:30:00,105181,102766.0,104806.0,102765.03941146124,102340.18220116716,101029.931638293,101937.75
2019-07-17 23:45:00,105380,103615.0,105996.0,103542.25918684131,103879.89227047708,103668.14524804435,104785.0
2019-07-18 00:00:00,108285,104128.5,104295.0,104078.32869319944,105203.97251494088,105730.17858185964,103752.75
2019-07-18 00:15:00,103312,105482.0,104854.0,105361.87185095288,106747.71826585432,107780.87404898496,106045.0
2019-07-18 00:30:00,106739,105539.5,106977.0,105524.29833515132,107148.02369450276,108777.022738496,107528.75
2019-07-18 00:45:00,109782,105929.0,110289.0,105894.36506682224,107535.67787358644,108789.45076267676,110687.5
2019-07-18 01:00:00,107962,107029.5,112889.0,106933.92296998708,107909.37175383192,109045.20547701804,113314.75
2019-07-18 01:15:00,111967,106948.75,109872.0,106948.51020017837,108572.1212867631,108572.10086424743,108068.5
2019-07-18 01:30:00,109173,109112.5,109900.0,108928.36659514064,110108.92073022992,110368.91675637022,109005.75
2019-07-18 01:45:00,113650,109721.0,113209.0,109654.31780821954,111266.65370092612,111842.96141888274,112192.5
2019-07-18 02:00:00,112607,110688.0,111737.0,110599.1115310486,111991.44225977936,112674.72882018148,110957.5
2019-07-18 02:15:00,111638,111849.25,112421.0,111742.47383272849,112392.0378895882,113866.87343329174,113090.75
2019-07-18 02:30:00,110566,111767.0,109959.0,111765.07042871258,111813.34199503898,113757.31031048406,109909.25
2019-07-18 02:45:00,111078,112115.25,110360.0,112085.36193671936,111210.92694965337,113796.64845250538,110643.75
2019-07-18 03:00:00,111484,111472.25,108175.0,111524.80935226368,110407.41904308044,112525.16840297366,108528.0
2019-07-18 03:15:00,109251,111191.5,109015.0,111220.01680813349,109669.32178366635,111273.39571839146,109977.75
2019-07-18 03:30:00,108501,110594.75,106888.0,110648.26120590538,108532.871478636,110282.24240706136,108105.5
2019-07-18 03:45:00,104644,110078.5,104627.0,110127.26095901705,107440.47649035804,109670.83502183744,106096.0
2019-07-18 04:00:00,105931,108470.0,104216.0,108612.45925769376,106894.17294358269,108270.63044683156,105509.75
2019-07-18 04:15:00,102246,107081.75,102974.0,107213.3249941224,105831.7586848764,106301.22169448658,103869.25
2019-07-18 04:30:00,103856,105330.5,104449.0,105493.2201604744,104051.31602767216,104244.59940952688,105103.25
2019-07-18 04:45:00,100181,104169.25,102009.0,104284.05609457336,102947.27005756785,102595.33435914783,102111.75
2019-07-18 05:00:00,100315,103053.5,100252.0,103161.27818213242,101983.0972537623,101858.72858834435,99893.5
2019-07-18 05:15:00,97669,101649.5,99665.0,101781.26283835412,100778.87909486804,100810.40433313767,98893.5
2019-07-18 05:30:00,96751,100505.25,99945.0,100615.8251009545,99650.5218303652,100135.56128216158,98856.5
2019-07-18 05:45:00,97349,98729.0,100335.0,98891.93575612402,97926.68947967194,98575.36622082732,98596.25
2019-07-18 06:00:00,96769,98021.0,98787.0,98095.39938244544,96919.89798559944,97738.13157740046,96758.75
2019-07-18 06:15:00,97520,97134.5,97558.0,97216.92212753955,96123.5006802488,97065.5810393567,95009.5
2019-07-18 06:30:00,95060,97097.25,95417.0,97107.66272003204,96080.43962731678,97380.57798013365,93358.0
2019-07-18 06:45:00,96852,96674.5,99420.0,96711.74168236632,95738.11629242716,97888.11233856136,98070.25
2019-07-18 07:00:00,96672,96550.25,97389.0,96564.241695887,95728.2101073509,98196.71956502325,96143.75
