date,t,LASTOBSERVED,LASTDAY,SimpleExpSmoothing,ExpSmoothing,ARIMA,SARIMA
2019-10-23 17:00:00,144152,145655.0,144525.0,145657.56266768754,143606.26322991622,145043.05458794613,143979.0
2019-10-23 17:15:00,142367,144903.5,143353.0,144908.545240513,141803.11384743033,142193.6251022178,142893.5
2019-10-23 17:30:00,141073,144058.0,142205.0,144064.35104003092,140659.12234475373,139934.86764145794,141570.0
2019-10-23 17:45:00,138639,143311.75,140657.0,143318.141983322,138183.38395114255,138183.3739127679,139897.75
2019-10-23 18:00:00,133702,141557.75,137112.0,141566.55195991663,133910.64917990577,135530.92930919438,135984.75
2019-10-23 18:15:00,126750,138945.25,132002.0,138958.3565097996,127349.92029491224,132925.56141481598,130115.5
2019-10-23 18:30:00,118514,135041.0,126165.0,135060.586782549,130082.76110989468,127332.05512795226,123212.0
2019-10-23 18:45:00,110778,129401.25,119424.0,129429.54668391272,117328.39847372907,119117.86308562433,114841.25
2019-10-23 19:00:00,107333,122436.0,111405.0,122470.96773341956,111190.7969628591,110147.36979001712,105165.25
2019-10-23 19:15:00,105781,115843.75,106722.0,115876.88608866707,108305.4071535962,103540.93170062904,100316.75
2019-10-23 19:30:00,104990,110601.5,105446.0,110627.87693044334,101259.92033684102,100444.17963130766,100118.5
2019-10-23 19:45:00,104372,107220.5,104973.0,107236.53832872746,92469.36748191812,100910.4978329863,101444.25
2019-10-23 20:00:00,105812,105619.0,105963.0,105626.0941284985,93879.34240115545,103654.86033220244,104445.5
2019-10-23 20:15:00,106077,105238.75,106289.0,105241.48926466896,95595.27480496958,105208.52721727532,105751.75
2019-10-23 20:30:00,104391,105312.75,105220.0,105313.18725981396,95253.00412750548,106507.23630972528,104865.0
2019-10-23 20:45:00,103159,105163.0,103828.0,105165.54305571444,102951.88036260309,106075.31793808872,103379.75
2019-10-23 21:00:00,103200,104859.75,103214.0,104863.06609191433,102599.84271975105,105844.98418274322,102748.75
2019-10-23 21:15:00,103090,104206.75,102527.0,104210.02259992372,102450.34874234658,103615.02146398246,102096.0
2019-10-23 21:30:00,102661,103460.0,101774.0,103463.61283089618,102191.66291923156,102663.37730835102,101536.75
2019-10-23 21:45:00,101883,103027.5,100828.0,103029.54396846156,101858.65206361914,103003.3408899558,101019.75
2019-10-23 22:00:00,100849,102708.5,99944.0,102709.9686241494,101229.8774497859,103016.15758557688,100566.75
2019-10-23 22:15:00,100132,102120.75,99804.0,102123.55949742782,100866.61697909803,102319.24411961267,100656.5
2019-10-23 22:30:00,99630,101381.25,100118.0,101384.96223389763,100608.72709071482,101263.23558237996,100911.75
2019-10-23 22:45:00,99421,100623.5,100298.0,100627.30731116948,100195.55244159336,100338.87779707318,100748.0
2019-10-23 23:00:00,99494,100008.0,100581.0,100011.09653655584,99827.12324984842,99907.75687499272,100548.0
2019-10-23 23:15:00,99753,99669.25,100806.0,99670.95923268276,99601.51848678528,100118.11475681984,100275.0
2019-10-23 23:30:00,100055,99574.5,100738.0,99574.98229616342,99477.76527583512,100447.85930887407,99861.75
2019-10-23 23:45:00,100313,99680.75,100419.0,99680.60028135398,99528.37062999747,101018.16079379644,99494.0
2019-10-24 00:00:00,100534,99903.75,100028.0,99903.01147568056,99770.85350787648,101445.30421554628,99295.75
2019-10-24 00:15:00,100713,100163.75,99752.0,100162.8235316522,100201.80269852016,101769.02639121284,99418.0
2019-10-24 00:30:00,100711,100403.75,99585.0,100402.92259193206,100601.83967910983,101942.53288129244,99754.5
2019-10-24 00:45:00,100480,100567.75,99571.0,100566.9239673603,100839.33640993436,101939.96973557684,100192.75
2019-10-24 01:00:00,100171,100609.5,99724.0,100609.2871198368,100845.24598176958,101809.2864458599,100599.5
2019-10-24 01:15:00,99779,100518.75,99957.0,100519.2026855992,100581.73261390188,101487.57753199872,100817.75
2019-10-24 01:30:00,99622,100285.25,100353.0,100286.41976342798,100289.53559689848,101006.88742502536,100929.0
2019-10-24 01:45:00,99758,100013.0,100830.0,100014.36709881714,100092.86797160876,100633.27457661503,100941.75
2019-10-24 02:00:00,99941,99832.5,101020.0,99833.4093354941,99844.71086539752,100552.72033979392,100636.5
2019-10-24 02:15:00,100293,99775.0,101028.0,99775.29204667748,99773.91523647352,100685.2600519151,100263.0
2019-10-24 02:30:00,100769,99903.5,100948.0,99902.8589602334,100018.02417389512,101205.88260351184,100043.75
2019-10-24 02:45:00,101346,100190.25,100920.0,100188.81304480117,100585.3874337712,101737.59032675224,100153.75
2019-10-24 03:00:00,102050,100587.25,101104.0,100585.257815224,101504.80461131506,102293.4531854798,100712.25
2019-10-24 03:15:00,103320,101114.5,102221.0,101111.85378907612,103205.1591235161,103019.10920761556,102335.5
2019-10-24 03:30:00,104714,101871.25,103875.0,101867.45301894538,105028.81559470696,103978.56429511504,104448.0
2019-10-24 03:45:00,106433,102857.5,106410.0,102852.54976509472,106981.64507777953,105241.5785182079,107237.5
2019-10-24 04:00:00,108667,104129.25,108697.0,104122.86649882547,109122.6251314794,106876.46621059984,109423.75
2019-10-24 04:15:00,112609,105783.5,112547.0,105775.19683249413,114428.11263263822,109059.30034960737,113029.75
2019-10-24 04:30:00,119017,108105.75,118929.0,108094.09723416247,119687.42267584385,112010.28992229064,119152.5
2019-10-24 04:45:00,125638,111681.5,125487.0,111663.5629861708,124070.05459861948,117071.92986748365,125522.75
2019-10-24 05:00:00,129732,116482.75,129891.0,116458.65406493086,128053.47026276925,123422.6777416505,129958.75
2019-10-24 05:15:00,134037,121749.0,134203.0,121722.54827032464,134152.9090477067,129898.98250226027,134238.5
2019-10-24 05:30:00,138713,127106.0,138614.0,127079.08274135162,138363.31839639996,135502.1180967262,138592.5
2019-10-24 05:45:00,139556,132030.0,139683.0,132005.24541370675,139740.99143966386,138778.1185550499,139664.25
2019-10-24 06:00:00,133148,135509.5,133395.0,135491.97872706852,133316.12670444703,139506.92766276805,133306.75
2019-10-24 06:15:00,126501,136363.5,126783.0,136351.13783305787,126410.0211549336,137240.27886201083,126672.75
2019-10-24 06:30:00,120947,134479.5,121137.0,134480.8936513907,120998.03629721908,130892.75331882584,120997.75
2019-10-24 06:45:00,116349,130038.0,116299.0,130052.24993048236,116129.4028972993,121188.1525258775,116087.5
2019-10-24 07:00:00,113677,124236.25,113580.0,124251.5830577874,113516.99538983908,112236.86784026862,113412.75
2019-10-24 07:15:00,109138,119368.5,109244.0,119387.20194602184,109523.82236842756,109577.98999253052,109162.75
2019-10-24 07:30:00,107087,115027.75,107115.0,115043.79376766011,107644.07998100798,106483.45806145176,107077.75
2019-10-24 07:45:00,107189,111562.75,107224.0,111574.40172676832,107710.52859969938,105940.27467458489,107227.25
2019-10-24 08:00:00,107310,109272.75,107302.0,109284.28717065432,107592.1209675024,105613.0446562678,107284.0
2019-10-24 08:15:00,107789,107681.0,107736.0,107689.01643585326,107848.98334991575,104625.08372401776,107695.75
2019-10-24 08:30:00,108768,107343.75,108876.0,107345.47633217929,108831.14246808772,107735.44213735365,108875.5
2019-10-24 08:45:00,107373,107764.0,107330.0,107761.90738166089,107350.96059499074,108571.25293150924,107309.5
2019-10-24 09:00:00,107561,107810.0,107531.0,107809.7595369083,107483.42943305022,108859.91403028692,107530.0
2019-10-24 09:15:00,108046,107872.75,108020.0,107872.43504768451,108047.36873642352,108896.15796706176,108024.5
2019-10-24 09:30:00,108312,107937.0,108321.0,107937.28455499126,108285.65668941104,108283.5883521704,108318.75
2019-10-24 09:45:00,110505,107823.0,110418.0,107824.175765629,110509.51494969966,107656.21744033176,110440.5
2019-10-24 10:00:00,111946,108606.0,111920.0,108602.6952216822,111351.13416106824,110180.05638156625,111953.5
2019-10-24 10:15:00,110815,109702.25,110815.0,109697.35656896248,110375.17525272851,111189.364897785,110847.5
2019-10-24 10:30:00,111136,110394.5,111138.0,110391.01124594604,110768.82814618332,112183.64994964756,111164.0
2019-10-24 10:45:00,111925,111100.5,111931.0,111096.95255622972,111765.21533634972,113108.45757830545,111958.75
2019-10-24 11:00:00,112839,111455.5,112760.0,111453.70726278116,112737.00577293496,111828.07328797478,112764.5
2019-10-24 11:15:00,113079,111678.75,113079.0,111677.6247863139,113091.51989421668,111841.16056529454,113096.75
2019-10-24 11:30:00,112541,112244.75,112599.0,112242.22011024304,112626.2236965415,113187.64258315843,112616.75
2019-10-24 11:45:00,110330,112596.0,110348.0,112594.53530818112,110339.62537693082,113085.44252239878,110351.75
2019-10-24 12:00:00,109712,112197.25,109754.0,112199.5406341708,109740.96299699602,112225.05171165116,109754.75
2019-10-24 12:15:00,110445,111415.5,110445.0,111419.72441080076,110460.41286237066,110325.79976748298,110415.5
2019-10-24 12:30:00,110472,110757.0,110465.0,110760.31209337246,110432.1978329134,109430.3274760959,110435.5
2019-10-24 12:45:00,111615,110239.75,111661.0,110242.35281046688,111586.94054279344,108890.49668579704,111647.75
2019-10-24 13:00:00,113710,110561.0,113789.0,110559.40676405231,113699.82010944492,111200.79877793277,113768.75
2019-10-24 13:15:00,114798,111560.5,114789.0,111555.49453382028,114762.9273031936,112972.10318064748,114759.5
2019-10-24 13:30:00,116107,112648.75,116236.0,112643.28372266908,116207.33870859888,114332.37690254507,116208.75
2019-10-24 13:45:00,120120,114057.5,120112.0,114050.42891861334,120072.10122451004,116698.86208845576,120050.75
2019-10-24 14:00:00,123977,116183.75,124213.0,116173.08339459306,123484.47290633728,119030.85656855752,124165.25
2019-10-24 14:15:00,128542,118750.5,128259.0,118737.61291697295,126181.09145541638,121922.3442753227,128172.0
2019-10-24 14:30:00,133689,122186.5,132662.0,122169.25556458486,129523.18075563628,126735.34243497546,132643.5
2019-10-24 14:45:00,136700,126582.0,136042.0,126559.93627782293,132061.54950284015,132568.78360597917,136312.5
