date,t,LASTOBSERVED,LASTDAY,SimpleExpSmoothing,ExpSmoothing,ARIMA,SARIMA
2012-03-13 00:00:00,112572,122464.0,104683.0,126476.04196336784,127397.09633847576,121696.11324635302,123995.24955547514
2012-03-13 01:00:00,102407,117518.0,103651.0,121500.19139976152,123517.27201096305,117465.2330344237,119752.33991014576
2012-03-13 02:00:00,102407,112481.0,104289.0,116368.02188056782,119616.47311590712,114524.3091745323,115813.60971757917
2012-03-13 03:00:00,102407,109962.5,105866.0,113102.94630268856,120493.14965423144,111336.6252667032,113665.10487737643
2012-03-13 04:00:00,102407,108451.4,106746.0,111010.28025524064,115575.33843246108,108859.38044125929,111416.4638610123
2012-03-13 05:00:00,102407,107444.0,109932.0,109586.41262125406,115379.03292529935,109027.10263726882,111158.5568258016
2012-03-13 06:00:00,102407,106724.42857142857,107323.0,108562.99861483544,116991.90086381612,108619.51205109818,109963.18249917302
2012-03-13 07:00:00,102407,106184.75,103864.0,107794.0979679753,113942.38404093872,107672.93015133154,108928.0357146265
2012-03-13 08:00:00,110054,105765.0,107414.0,107195.64650055558,113651.3503711193,107928.39997042312,109974.706674028
2012-03-13 09:00:00,133569,106193.9,118792.0,107284.02035287934,113753.33130255804,108616.38348511288,114320.65491959162
2012-03-13 10:00:00,133600,108682.54545454546,136179.0,109103.77174252272,140560.39633181278,110121.89154645776,121598.70627897816
2012-03-13 11:00:00,134965,110759.0,135845.0,111027.7899702014,117813.42630306116,111421.64170342426,122300.3090401568
2012-03-13 12:00:00,136148,111800.75,137301.0,111686.08690857036,133485.50605112818,113900.77678621984,123357.77863863918
2012-03-13 13:00:00,141307,113765.41666666669,134449.0,113288.3483548848,116377.03426984174,115192.2876004289,123119.6732701308
2012-03-13 14:00:00,124072,117007.08333333331,134146.0,116117.75298808236,135508.6315499087,116252.60687520736,125830.06582173018
2012-03-13 15:00:00,102680,118812.5,143916.0,118160.18253155977,118564.40018091408,117595.00501495144,127929.46569746351
2012-03-13 16:00:00,105442,118835.25,152412.0,118570.54792931024,122117.09618492158,117516.48821385956,133696.9611802046
2012-03-13 17:00:00,107930,119088.16666666669,151077.0,118854.93758546253,122610.36641662364,116386.31110036396,132474.49075534425
2012-03-13 18:00:00,102407,119548.41666666669,156660.0,119279.60467562552,128256.41038887008,115087.93038379136,134765.84470723235
2012-03-13 19:00:00,102407,119548.41666666669,151168.0,119364.69439797614,125229.53385606175,114956.5090697696,129035.79915294932
2012-03-13 20:00:00,104046,119548.41666666669,157267.0,119381.76564662327,133289.6807760295,114666.1592831758,130361.8788271256
2012-03-13 21:00:00,106504,119047.75,137483.0,119021.68173669296,112449.89638214132,112917.06366271462,119303.38247418932
2012-03-13 22:00:00,104592,116792.33333333331,131445.0,117242.65460601036,107655.05716653536,112298.97656641818,112589.20535431022
2012-03-13 23:00:00,106746,114375.0,122464.0,114965.41719321976,104373.40252332731,112019.1685839458,105886.07215740067
2012-03-14 00:00:00,106473,112023.41666666669,112572.0,112631.49309768598,107223.13120024776,110564.57492754736,100329.41931105504
2012-03-14 01:00:00,102407,109550.5,102407.0,110189.87244166846,99255.73348463916,109570.33264848246,94080.9760631838
2012-03-14 02:00:00,102407,106308.83333333331,102407.0,107120.06325313252,96193.87426715448,109084.09177317769,91798.98394465276
2012-03-14 03:00:00,102407,104503.41666666669,102407.0,105016.15141451558,101856.87133735216,108318.17812070563,91230.32105261691
2012-03-14 04:00:00,103196,104480.66666666669,102407.0,104589.12635122628,99270.18580288766,107698.58162895282,91905.42017964442
2012-03-14 05:00:00,105927,104293.5,102407.0,104352.83152118798,100910.03119321588,107834.04586935775,93795.80413283984
2012-03-14 06:00:00,105988,104126.58333333331,102407.0,104171.9908184772,104617.32119912888,108125.56809505555,95277.4943713331
2012-03-14 07:00:00,108051,104425.0,102407.0,104374.22164566182,104100.39268758969,107931.8909664183,97286.43387757246
2012-03-14 08:00:00,109265,104895.33333333331,110054.0,104790.74742950533,106102.19209411554,108357.58035946128,102997.46367328468
2012-03-14 09:00:00,111540,105330.25,133569.0,105221.97308875888,107738.54299749467,108856.28670771264,115028.76190373627
2012-03-14 10:00:00,110903,105749.91666666669,133600.0,105643.95961835633,140655.006277937,109088.30843792936,119955.9010635593
2012-03-14 11:00:00,107717,106275.83333333331,134965.0,106149.0177482112,106468.53377261356,109503.08469974648,121471.5273067436
2012-03-14 12:00:00,110539,106356.75,136148.0,106315.05862016424,135086.17939019424,109774.78986143232,121653.47436281572
2012-03-14 13:00:00,106231,106695.58333333331,141307.0,106619.2129083415,104707.29660058778,110036.22343825892,121825.60729337264
2012-03-14 14:00:00,102407,107014.25,124072.0,106934.96697439504,121150.27765246129,109770.88338368498,116517.3671295346
2012-03-14 15:00:00,110296,107014.25,102680.0,106998.33808114025,106615.9820001744,109801.98364244304,110056.1393606261
2012-03-14 16:00:00,114211,107671.66666666669,105442.0,107536.53118543192,109023.065181831,110269.18549897136,114872.46095126664
2012-03-14 17:00:00,102771,108589.58333333331,107930.0,108378.238216208,110243.64468615052,110047.77976980284,113802.76010600611
2012-03-14 18:00:00,109113,108326.58333333331,102407.0,108338.17911588738,114887.9745361129,109980.3286486724,114095.12568816968
2012-03-14 19:00:00,115273,108587.0,102407.0,108538.044384083,112098.57765800555,111045.60636166018,111603.18694754069
