date,t,LASTOBSERVED,LASTDAY,SimpleExpSmoothing,ExpSmoothing,ARIMA,SARIMA
2019-07-17 19:00:00,122270,122065.0,125004.0,122077.75036026044,120830.2442342906,119160.30572385478,120779.62725046124
2019-07-17 20:00:00,122183,122167.5,123084.0,122173.39455603086,119448.87619142618,118930.5108300232,119471.3053718498
2019-07-17 21:00:00,117177,122172.66666666669,116876.0,122176.73976860692,116005.49277735624,118585.53203629056,114212.26179898206
2019-07-17 22:00:00,108132,120923.75,108974.0,120933.0628641974,108120.29956100765,116087.3594967728,106993.48731730832
2019-07-17 23:00:00,102169,118365.4,104782.0,118381.92032350888,102851.59815529877,111888.923083053,102941.53780414024
2019-07-18 00:00:00,104853,115666.0,105013.0,115679.76695106667,103448.41880199542,108491.42788608374,103087.51025339612
2019-07-18 01:00:00,109007,114121.28571428572,109683.0,114131.19027359344,106971.84334214633,107942.63579084702,108001.35934920356
2019-07-18 02:00:00,111637,113482.0,111493.0,113488.06194577474,109663.1460590796,109065.38558589012,109974.90827356736
2019-07-18 03:00:00,109893,113277.0,109053.0,113280.91570938368,108291.77252879676,110416.40585382177,107774.14253134126
2019-07-18 04:00:00,105014,112938.6,104511.0,112942.98951135443,104929.04274219109,110950.4318227114,103472.70321002956
2019-07-18 05:00:00,100713,112218.18181818182,101301.0,112224.39394383546,101714.042871336,110483.1012399679,100350.67091203584
2019-07-18 06:00:00,98104,111259.41666666669,98646.0,111266.91338112776,99743.89146043132,109592.0223117062,97832.4481565735
2019-07-18 07:00:00,96654,109262.66666666669,96867.0,109270.19694576912,98215.77232408155,108534.03858149306,96320.79982565984
2019-07-18 08:00:00,95451,107128.0,96503.0,107136.220030259,98204.90946057768,107493.5396449151,96211.59504232836
2019-07-18 09:00:00,99699,104900.33333333331,97847.0,104909.02181234807,98440.1465209084,106574.1253140758,97545.8985720423
2019-07-18 10:00:00,101785,103443.83333333331,99619.0,103448.66832125856,100118.44553233,106642.3266657706,99397.44679643132
2019-07-18 11:00:00,104258,102914.91666666669,104580.0,102915.09447046976,105784.09926593646,107227.09931674082,104758.39149719555
