date,t,LASTOBSERVED,LASTDAY,SimpleExpSmoothing,ExpSmoothing,ARIMA,SARIMA
1970-01-21 19:15:00,112882,105223.0,132299.0,105654.06714545868,109889.07939953546,106802.80955988565,116210.69251592353
1970-01-21 19:30:00,120594,109052.5,119906.0,107377.84508553593,107476.92656019564,109254.9670702125,104031.90137417706
1970-01-21 19:45:00,118012,112899.66666666669,109034.0,109779.63658296224,104516.30825942004,110363.92856918032,99711.34304421698
1970-01-21 20:00:00,111453,114177.75,107888.0,111389.39446225108,110175.78154441896,111724.79703431072,103527.66511495848
1970-01-21 20:15:00,111762,115735.25,111376.0,113462.26648734948,114107.05763586206,112843.1912954206,109460.70437407054
1970-01-21 20:30:00,116308,115455.25,137229.0,114412.87327443,117122.77659270246,114284.03562483078,130563.27499869786
1970-01-21 20:45:00,113659,114383.75,126600.0,114398.98214981232,116925.76844408452,114068.31305761404,120150.4408618352
1970-01-21 21:00:00,121013,113295.5,120054.0,113872.64682672745,119829.07261511464,113479.65098386371,112936.8238436542
1970-01-21 21:15:00,134415,115685.5,114138.0,114737.33563100232,117478.34058750632,114317.86181516189,110710.61486776864
1970-01-21 21:30:00,135184,121348.75,132683.0,117890.82653119168,120406.59823037262,117351.7389798738,124992.33231596864
1970-01-21 21:45:00,122814,126067.75,131885.0,121824.74205116984,122147.68583142845,119540.02509673848,131092.0056228923
1970-01-21 22:00:00,132363,128356.5,124890.0,124965.04510182564,128133.471723988,121820.1094897197,130425.40462970626
1970-01-21 22:15:00,125462,131194.0,132550.0,127977.28900081894,127440.29283179068,125007.19233490837,132631.63419756465
1970-01-21 22:30:00,125173,128955.75,126490.0,128473.68286450653,127659.15049124532,124934.2663131198,127971.2721289236
1970-01-21 22:45:00,130578,126453.0,119078.0,127502.47170572818,125088.00519094586,123718.067229687,123950.74614406849
1970-01-21 23:00:00,119026,128394.0,113402.0,127939.6031227716,128184.69111185924,125099.53359810746,123850.502649468
1970-01-21 23:15:00,121372,125059.75,116286.0,126557.07281453932,133467.9892429247,122429.21520950312,126436.88674508534
1970-01-21 23:30:00,136289,124037.25,117838.0,125357.75514053115,130263.93714631976,122529.41613331082,123771.49501760886
1970-01-21 23:45:00,116589,126816.25,123096.0,126059.3724386604,127256.5788301418,123458.86061825124,127960.79884529828
1970-01-22 00:00:00,118820,123319.0,114431.0,124747.84888068936,129221.22353624056,120926.39763659931,124278.94371801808
1970-01-22 00:15:00,130155,123267.5,116096.0,124041.7568913187,123989.02634950187,121105.33408570272,123615.38206536983
1970-01-22 00:30:00,127718,125463.25,121148.0,124719.7760461804,123864.22022786389,122798.67465379449,131850.14066999685
1970-01-22 00:45:00,128878,123320.5,137465.0,124052.35391345576,122629.53808280746,120615.34416695133,136273.09117793536
1970-01-22 01:00:00,133497,126392.75,136406.0,125168.66841892138,126030.6897868052,122466.06161939212,135610.9873641615
1970-01-22 01:15:00,126876,130062.0,122707.0,127502.67378468704,128390.57554802664,124179.527689287,127958.0250353766
1970-01-22 01:30:00,121812,129242.25,101565.0,128332.4111841305,124541.49768951476,124585.81235345804,122078.01344118235
